"","TimePeriod","position","Node","Species","Life_Stage","Hydraulic","bottom_type","Type","MaxPercentage","MeanPercentage"
"1212","critical","MC","LA14","Willow","Seedling","Depth","Soft","High",0.614754098360656,0.204918032786885
"1213","critical","ROB","LA14","Willow","Seedling","Depth","Soft","Low",100,36.2965131407754
"1214","critical","ROB","LA14","Willow","Seedling","Depth","Soft","Medium",100,36.2965131407754
"1215","critical","ROB","LA14","Willow","Seedling","Depth","Soft","High",100,36.2965131407754
"1216","critical","LOB","LA2","Willow","Seedling","Depth","Soft","Low",0.500910746812386,0.111674906756874
"1217","critical","LOB","LA2","Willow","Seedling","Depth","Soft","Medium",0.500910746812386,0.111674906756874
"1218","critical","LOB","LA2","Willow","Seedling","Depth","Soft","High",0.500910746812386,0.111674906756874
"1219","critical","MC","LA2","Willow","Seedling","Depth","Soft","Low",100,66.6666666666667
"1220","critical","MC","LA2","Willow","Seedling","Depth","Soft","Medium",100,66.6666666666667
"1221","critical","MC","LA2","Willow","Seedling","Depth","Soft","High",100,66.6666666666667
"1222","critical","ROB","LA2","Willow","Seedling","Depth","Soft","Low",0.796903460837887,0.228770925492237
"1223","critical","ROB","LA2","Willow","Seedling","Depth","Soft","Medium",0.796903460837887,0.228770925492237
"1224","critical","ROB","LA2","Willow","Seedling","Depth","Soft","High",0.796903460837887,0.228770925492237
"1225","critical","LOB","LA20","Willow","Seedling","Depth","Soft","Low",0.52367941712204,0.164801804146066
"1226","critical","LOB","LA20","Willow","Seedling","Depth","Soft","Medium",0.52367941712204,0.164801804146066
"1227","critical","LOB","LA20","Willow","Seedling","Depth","Soft","High",0.52367941712204,0.164801804146066
"1228","critical","MC","LA20","Willow","Seedling","Depth","Soft","Low",44.1029143897996,7.02467690172608
"1229","critical","MC","LA20","Willow","Seedling","Depth","Soft","Medium",44.1029143897996,7.02467690172608
"1230","critical","MC","LA20","Willow","Seedling","Depth","Soft","High",44.1029143897996,7.02467690172608
"1231","critical","ROB","LA20","Willow","Seedling","Depth","Soft","Low",0.500910746812386,0.163717581750369
"1232","critical","ROB","LA20","Willow","Seedling","Depth","Soft","Medium",0.500910746812386,0.163717581750369
"1233","critical","ROB","LA20","Willow","Seedling","Depth","Soft","High",0.500910746812386,0.163717581750369
"1234","critical","LOB","LA202","Willow","Seedling","Depth","Soft","Low",0.0227686703096539,0.00325266718709341
"1235","critical","LOB","LA202","Willow","Seedling","Depth","Soft","Medium",0.0227686703096539,0.00325266718709341
"1236","critical","LOB","LA202","Willow","Seedling","Depth","Soft","High",0.0227686703096539,0.00325266718709341
"1237","critical","MC","LA202","Willow","Seedling","Depth","Soft","Low",99.0892531876138,31.4110070257611
"1238","critical","MC","LA202","Willow","Seedling","Depth","Soft","Medium",99.0892531876138,31.4110070257611
"1239","critical","MC","LA202","Willow","Seedling","Depth","Soft","High",99.0892531876138,31.4110070257611
"1240","critical","ROB","LA202","Willow","Seedling","Depth","Soft","Low",0.0227686703096539,0.00325266718709341
"1241","critical","ROB","LA202","Willow","Seedling","Depth","Soft","Medium",0.0227686703096539,0.00325266718709341
"1242","critical","ROB","LA202","Willow","Seedling","Depth","Soft","High",0.0227686703096539,0.00325266718709341
"1243","critical","LOB","LA3","Willow","Seedling","Depth","Soft","Low",1.11566484517304,0.366467169745858
"1244","critical","LOB","LA3","Willow","Seedling","Depth","Soft","Medium",1.11566484517304,0.366467169745858
"1245","critical","LOB","LA3","Willow","Seedling","Depth","Soft","High",1.11566484517304,0.366467169745858
"1246","critical","MC","LA3","Willow","Seedling","Depth","Soft","Low",100,58.2726168791743
"1247","critical","MC","LA3","Willow","Seedling","Depth","Soft","Medium",100,58.2726168791743
"1248","critical","MC","LA3","Willow","Seedling","Depth","Soft","High",100,58.2726168791743
"1249","critical","ROB","LA3","Willow","Seedling","Depth","Soft","Low",1.11566484517304,0.366467169745858
"1250","critical","ROB","LA3","Willow","Seedling","Depth","Soft","Medium",1.11566484517304,0.366467169745858
"1251","critical","ROB","LA3","Willow","Seedling","Depth","Soft","High",1.11566484517304,0.366467169745858
"1252","critical","LOB","LA8","Willow","Seedling","Depth","Soft","Low",5.16848816029144,0.739439673865903
"1253","critical","LOB","LA8","Willow","Seedling","Depth","Soft","Medium",5.16848816029144,0.739439673865903
"1254","critical","LOB","LA8","Willow","Seedling","Depth","Soft","High",5.16848816029144,0.739439673865903
"1255","critical","MC","LA8","Willow","Seedling","Depth","Soft","Low",100,61.0840055512187
"1256","critical","MC","LA8","Willow","Seedling","Depth","Soft","Medium",100,61.0840055512187
"1257","critical","MC","LA8","Willow","Seedling","Depth","Soft","High",100,61.0840055512187
"1258","critical","ROB","LA8","Willow","Seedling","Depth","Soft","Low",5.16848816029144,0.739439673865903
"1259","critical","ROB","LA8","Willow","Seedling","Depth","Soft","Medium",5.16848816029144,0.739439673865903
"1260","critical","ROB","LA8","Willow","Seedling","Depth","Soft","High",5.16848816029144,0.739439673865903
"1261","critical","LOB","11101250","Willow","Seedling","Shear","Soft","Low",0.250455373406193,0.033610894266632
"1262","critical","LOB","11101250","Willow","Seedling","Shear","Soft","Medium",0.250455373406193,0.033610894266632
"1263","critical","LOB","11101250","Willow","Seedling","Shear","Soft","High",0.250455373406193,0.033610894266632
"1264","critical","MC","11101250","Willow","Seedling","Shear","Soft","Low",18.0555555555556,1.30757220921156
"1265","critical","MC","11101250","Willow","Seedling","Shear","Soft","Medium",18.0555555555556,1.30757220921156
"1266","critical","MC","11101250","Willow","Seedling","Shear","Soft","High",18.0555555555556,1.30757220921156
"1267","critical","ROB","11101250","Willow","Seedling","Shear","Soft","Low",2.00364298724954,0.129022465088039
"1268","critical","ROB","11101250","Willow","Seedling","Shear","Soft","Medium",2.00364298724954,0.129022465088039
"1269","critical","ROB","11101250","Willow","Seedling","Shear","Soft","High",2.00364298724954,0.129022465088039
"1270","critical","LOB","F300","Willow","Seedling","Shear","Soft","Low",0.63752276867031,0.0997484604041981
"1271","critical","LOB","F300","Willow","Seedling","Shear","Soft","Medium",0.63752276867031,0.0997484604041981
"1272","critical","LOB","F300","Willow","Seedling","Shear","Soft","High",0.63752276867031,0.0997484604041981
"1273","critical","MC","F300","Willow","Seedling","Shear","Soft","Low",100,33.3008066614624
"1274","critical","MC","F300","Willow","Seedling","Shear","Soft","Medium",100,33.3008066614624
"1275","critical","MC","F300","Willow","Seedling","Shear","Soft","High",100,33.3008066614624
"1276","critical","ROB","F300","Willow","Seedling","Shear","Soft","Low",0.63752276867031,0.0997484604041981
"1277","critical","ROB","F300","Willow","Seedling","Shear","Soft","Medium",0.63752276867031,0.0997484604041981
"1278","critical","ROB","F300","Willow","Seedling","Shear","Soft","High",0.63752276867031,0.0997484604041981
"1279","critical","MC","F319","Willow","Seedling","Shear","Concrete","Low",100,33.334417555729
"1280","critical","MC","F319","Willow","Seedling","Shear","Concrete","Medium",100,33.334417555729
"1281","critical","MC","F319","Willow","Seedling","Shear","Concrete","High",100,33.334417555729
"1282","critical","MC","F34D","Willow","Seedling","Shear","Concrete","Low",3.09653916211293,0.522595194726342
"1283","critical","MC","F34D","Willow","Seedling","Shear","Concrete","Medium",3.09653916211293,0.522595194726342
"1284","critical","MC","F34D","Willow","Seedling","Shear","Concrete","High",3.09653916211293,0.522595194726342
"1285","critical","MC","F37BHigh","Willow","Seedling","Shear","Soft","Low",0.11384335154827,0.00542111197848905
"1286","critical","MC","F37BHigh","Willow","Seedling","Shear","Soft","Medium",0.11384335154827,0.00542111197848905
"1287","critical","MC","F37BHigh","Willow","Seedling","Shear","Soft","High",0.11384335154827,0.00542111197848905
"1288","critical","LOB","F37BLow","Willow","Seedling","Shear","Soft","Low",3.96174863387978,0.732934339491716
"1289","critical","LOB","F37BLow","Willow","Seedling","Shear","Soft","Medium",3.96174863387978,0.732934339491716
"1290","critical","LOB","F37BLow","Willow","Seedling","Shear","Soft","High",3.96174863387978,0.732934339491716
"1291","critical","MC","F37BLow","Willow","Seedling","Shear","Soft","Low",6.89890710382514,1.49080579408448
"1292","critical","MC","F37BLow","Willow","Seedling","Shear","Soft","Medium",6.89890710382514,1.49080579408448
"1293","critical","MC","F37BLow","Willow","Seedling","Shear","Soft","High",6.89890710382514,1.49080579408448
"1294","critical","ROB","F37BLow","Willow","Seedling","Shear","Soft","Low",3.93897996357013,0.727513227513227
"1295","critical","ROB","F37BLow","Willow","Seedling","Shear","Soft","Medium",3.93897996357013,0.727513227513227
"1296","critical","ROB","F37BLow","Willow","Seedling","Shear","Soft","High",3.93897996357013,0.727513227513227
"1297","critical","MC","F45B","Willow","Seedling","Shear","Concrete","Low",26.6393442622951,2.05785410703444
"1298","critical","MC","F45B","Willow","Seedling","Shear","Concrete","Medium",26.6393442622951,2.05785410703444
"1299","critical","MC","F45B","Willow","Seedling","Shear","Concrete","High",26.6393442622951,2.05785410703444
"1300","critical","LOB","F57C","Willow","Seedling","Shear","Soft","Low",100,33.4504293520687
"1301","critical","LOB","F57C","Willow","Seedling","Shear","Soft","Medium",100,33.4504293520687
"1302","critical","LOB","F57C","Willow","Seedling","Shear","Soft","High",100,33.4504293520687
"1303","critical","MC","F57C","Willow","Seedling","Shear","Soft","Low",100,33.4656084656085
"1304","critical","MC","F57C","Willow","Seedling","Shear","Soft","Medium",100,33.4656084656085
"1305","critical","MC","F57C","Willow","Seedling","Shear","Soft","High",100,33.4656084656085
"1306","critical","ROB","F57C","Willow","Seedling","Shear","Soft","Low",100,33.3680284499957
"1307","critical","ROB","F57C","Willow","Seedling","Shear","Soft","Medium",100,33.3680284499957
"1308","critical","ROB","F57C","Willow","Seedling","Shear","Soft","High",100,33.3680284499957
"1309","critical","LOB","GLEN","Willow","Seedling","Shear","Soft","Low",100,33.3973024546795
"1310","critical","LOB","GLEN","Willow","Seedling","Shear","Soft","Medium",100,33.3973024546795
"1311","critical","LOB","GLEN","Willow","Seedling","Shear","Soft","High",100,33.3973024546795
"1312","critical","MC","GLEN","Willow","Seedling","Shear","Soft","Low",100,33.3615231156215
"1313","critical","MC","GLEN","Willow","Seedling","Shear","Soft","Medium",100,33.3615231156215
"1314","critical","MC","GLEN","Willow","Seedling","Shear","Soft","High",100,33.3615231156215
"1315","critical","ROB","GLEN","Willow","Seedling","Shear","Soft","Low",100,33.3647757828086
"1316","critical","ROB","GLEN","Willow","Seedling","Shear","Soft","Medium",100,33.3647757828086
"1317","critical","ROB","GLEN","Willow","Seedling","Shear","Soft","High",100,33.3647757828086
"1318","critical","MC","LA1","Willow","Seedling","Shear","Concrete","Low",100,33.3355017781247
"1319","critical","MC","LA1","Willow","Seedling","Shear","Concrete","Medium",100,33.3355017781247
"1320","critical","MC","LA1","Willow","Seedling","Shear","Concrete","High",100,33.3355017781247
"1321","critical","LOB","LA11","Willow","Seedling","Shear","Soft","Low",11.5892531876138,0.902073033220572
"1322","critical","LOB","LA11","Willow","Seedling","Shear","Soft","Medium",11.5892531876138,0.902073033220572
"1323","critical","LOB","LA11","Willow","Seedling","Shear","Soft","High",11.5892531876138,0.902073033220572
"1324","critical","MC","LA11","Willow","Seedling","Shear","Soft","Low",100,57.4421025240697
"1325","critical","MC","LA11","Willow","Seedling","Shear","Soft","Medium",100,57.4421025240697
"1326","critical","MC","LA11","Willow","Seedling","Shear","Soft","High",100,57.4421025240697
"1327","critical","ROB","LA11","Willow","Seedling","Shear","Soft","Low",7.37704918032787,0.61258565356926
"1328","critical","ROB","LA11","Willow","Seedling","Shear","Soft","Medium",7.37704918032787,0.61258565356926
"1329","critical","ROB","LA11","Willow","Seedling","Shear","Soft","High",7.37704918032787,0.61258565356926
"1330","critical","MC","LA13","Willow","Seedling","Shear","Concrete","Low",100,33.3333333333333
"1331","critical","MC","LA13","Willow","Seedling","Shear","Concrete","Medium",100,33.3333333333333
"1332","critical","MC","LA13","Willow","Seedling","Shear","Concrete","High",100,33.3333333333333
"1333","critical","LOB","LA14","Willow","Seedling","Shear","Soft","Low",100,40.9434903287362
"1334","critical","LOB","LA14","Willow","Seedling","Shear","Soft","Medium",100,40.9434903287362
"1335","critical","LOB","LA14","Willow","Seedling","Shear","Soft","High",100,40.9434903287362
"1336","critical","MC","LA14","Willow","Seedling","Shear","Soft","Low",100,33.6661896088126
"1337","critical","MC","LA14","Willow","Seedling","Shear","Soft","Medium",100,33.6661896088126
"1338","critical","MC","LA14","Willow","Seedling","Shear","Soft","High",100,33.6661896088126
"1339","critical","ROB","LA14","Willow","Seedling","Shear","Soft","Low",100,66.7111197848903
"1340","critical","ROB","LA14","Willow","Seedling","Shear","Soft","Medium",100,66.7111197848903
"1341","critical","ROB","LA14","Willow","Seedling","Shear","Soft","High",100,66.7111197848903
"1342","critical","LOB","LA2","Willow","Seedling","Shear","Soft","Low",1.1384335154827,0.172391360915951
"1343","critical","LOB","LA2","Willow","Seedling","Shear","Soft","Medium",1.1384335154827,0.172391360915951
"1344","critical","LOB","LA2","Willow","Seedling","Shear","Soft","High",1.1384335154827,0.172391360915951
"1345","critical","MC","LA2","Willow","Seedling","Shear","Soft","Low",5.12295081967213,0.723176337930436
"1346","critical","MC","LA2","Willow","Seedling","Shear","Soft","Medium",5.12295081967213,0.723176337930436
"1347","critical","MC","LA2","Willow","Seedling","Shear","Soft","High",5.12295081967213,0.723176337930436
"1348","critical","ROB","LA2","Willow","Seedling","Shear","Soft","Low",1.16120218579235,0.174559805707347
"1349","critical","ROB","LA2","Willow","Seedling","Shear","Soft","Medium",1.16120218579235,0.174559805707347
"1350","critical","ROB","LA2","Willow","Seedling","Shear","Soft","High",1.16120218579235,0.174559805707347
"1351","critical","LOB","LA20","Willow","Seedling","Shear","Soft","Low",0.546448087431694,0.0683060109289618
"1352","critical","LOB","LA20","Willow","Seedling","Shear","Soft","Medium",0.546448087431694,0.0683060109289618
"1353","critical","LOB","LA20","Willow","Seedling","Shear","Soft","High",0.546448087431694,0.0683060109289618
"1354","critical","MC","LA20","Willow","Seedling","Shear","Soft","Low",97.6092896174863,22.3165495706479
"1355","critical","MC","LA20","Willow","Seedling","Shear","Soft","Medium",97.6092896174863,22.3165495706479
"1356","critical","MC","LA20","Willow","Seedling","Shear","Soft","High",97.6092896174863,22.3165495706479
"1357","critical","ROB","LA20","Willow","Seedling","Shear","Soft","Low",0.569216757741348,0.0748113453031486
"1358","critical","ROB","LA20","Willow","Seedling","Shear","Soft","Medium",0.569216757741348,0.0748113453031486
"1359","critical","ROB","LA20","Willow","Seedling","Shear","Soft","High",0.569216757741348,0.0748113453031486
"1360","critical","LOB","LA202","Willow","Seedling","Shear","Soft","Low",6.32969034608379,0.90424147801197
"1361","critical","LOB","LA202","Willow","Seedling","Shear","Soft","Medium",6.32969034608379,0.90424147801197
"1362","critical","LOB","LA202","Willow","Seedling","Shear","Soft","High",6.32969034608379,0.90424147801197
"1363","critical","MC","LA202","Willow","Seedling","Shear","Soft","Low",100,34.9759302628155
"1364","critical","MC","LA202","Willow","Seedling","Shear","Soft","Medium",100,34.9759302628155
"1365","critical","MC","LA202","Willow","Seedling","Shear","Soft","High",100,34.9759302628155
"1366","critical","ROB","LA202","Willow","Seedling","Shear","Soft","Low",1.02459016393443,0.166970248937462
