Location,Section,Reach,Latitude,Longitude,Date,General Transect,Channel width (m),Depth (cm),Vel (0.6) m/s,Vel (0.2)  m/s,Vel (0.8)  m/s,Distance to Cover (m),Cover Type,Dominant Substrate,Canopy Left,Canopy Upstream,Canopy Right,Canopy Downstream,Comments
Below HWY 60,6,1,33.99923,-117.38474,9/21/2017,5,7.2,20,0.73,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,1,33.99932,-117.3847,9/21/2017,6,7.6,1,0,NA,NA,NA,NA,SA,14,0,0,0,
Below HWY 60,6,1,33.99932,-117.3847,9/21/2017,6,7.6,8,0.32,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,1,33.99932,-117.3847,9/21/2017,6,7.6,10,0.11,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,1,33.99932,-117.3847,9/21/2017,6,7.6,14,0.58,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,1,33.99932,-117.3847,9/21/2017,6,7.6,16,0.42,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,1,33.99932,-117.3847,9/21/2017,6,7.6,16,0.69,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,1,33.99932,-117.3847,9/21/2017,6,7.6,16,0.67,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,1,33.99932,-117.3847,9/21/2017,6,7.6,16,0.75,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,1,33.99932,-117.3847,9/21/2017,6,7.6,18,0.72,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,1,33.99932,-117.3847,9/21/2017,6,7.6,20,0.71,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,33.99975,-117.38464,9/21/2017,1,4.8,2,0,NA,NA,NA,NA,CO,0,0,NV,0,
Below HWY 60,6,2,33.99975,-117.38464,9/21/2017,1,4.8,10,0.3,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,33.99975,-117.38464,9/21/2017,1,4.8,10,0.09,NA,NA,0,OV,SA,NV,NV,16,NV,
Below HWY 60,6,2,33.99975,-117.38464,9/21/2017,1,4.8,16,0.34,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,33.99975,-117.38464,9/21/2017,1,4.8,20,0.68,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,33.99975,-117.38464,9/21/2017,1,4.8,24,1.12,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,33.99975,-117.38464,9/21/2017,1,4.8,26,0.81,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,33.99975,-117.38464,9/21/2017,1,4.8,28,0.53,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,33.99975,-117.38464,9/21/2017,1,4.8,28,1.05,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,33.99975,-117.38464,9/21/2017,1,4.8,34,0.87,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,33.99984,-117.38462,9/21/2017,2,4.8,1,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,33.99984,-117.38462,9/21/2017,2,4.8,4,0,NA,NA,NA,NA,GV,1,0,5,2,
Below HWY 60,6,2,33.99984,-117.38462,9/21/2017,2,4.8,10,0.67,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,33.99984,-117.38462,9/21/2017,2,4.8,12,0.17,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,33.99984,-117.38462,9/21/2017,2,4.8,18,0.7,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,33.99984,-117.38462,9/21/2017,2,4.8,20,0.77,NA,NA,NA,NA,CO,NV,NV,NV,NV,
Below HWY 60,6,2,33.99984,-117.38462,9/21/2017,2,4.8,20,0.72,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,33.99984,-117.38462,9/21/2017,2,4.8,22,0.91,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,33.99984,-117.38462,9/21/2017,2,4.8,26,0.85,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,33.99984,-117.38462,9/21/2017,2,4.8,26,0.8,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,33.99992,-117.38457,9/21/2017,3,6.2,1,0,NA,NA,NA,NA,SA,4,0,17,0,
Below HWY 60,6,2,33.99992,-117.38457,9/21/2017,3,6.2,6,0.21,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,33.99992,-117.38457,9/21/2017,3,6.2,14,0.11,NA,NA,0,OV,GV,NV,NV,NV,NV,
Below HWY 60,6,2,33.99992,-117.38457,9/21/2017,3,6.2,16,0.46,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,33.99992,-117.38457,9/21/2017,3,6.2,18,0.64,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,33.99992,-117.38457,9/21/2017,3,6.2,18,0.76,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,33.99992,-117.38457,9/21/2017,3,6.2,18,0.96,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,33.99992,-117.38457,9/21/2017,3,6.2,20,0.66,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,33.99992,-117.38457,9/21/2017,3,6.2,20,0.81,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,33.99992,-117.38457,9/21/2017,3,6.2,22,0.83,NA,NA,NA,NA,SA,NV,0,NV,0,
Below HWY 60,6,2,34.00003,-117.38455,9/21/2017,4,5.5,1,0,NA,NA,NA,NA,CO,NV,NV,NV,NV,
Below HWY 60,6,2,34.00003,-117.38455,9/21/2017,4,5.5,6,0,NA,NA,0,OV,SI,3,0,6,0,
Below HWY 60,6,2,34.00003,-117.38455,9/21/2017,4,5.5,10,0.15,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,34.00003,-117.38455,9/21/2017,4,5.5,20,0.79,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,34.00003,-117.38455,9/21/2017,4,5.5,20,0.05,NA,NA,0,OV,SA,NV,NV,NV,NV,
Below HWY 60,6,2,34.00003,-117.38455,9/21/2017,4,5.5,20,0.54,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,34.00003,-117.38455,9/21/2017,4,5.5,22,0.77,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,34.00003,-117.38455,9/21/2017,4,5.5,22,0.87,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,34.00003,-117.38455,9/21/2017,4,5.5,24,0.78,NA,NA,NA,NA,SA,NV,0,NV,0,
Below HWY 60,6,2,34.00003,-117.38455,9/21/2017,4,5.5,26,0.6,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,34.00013,-117.38451,9/21/2017,5,6.8,1,0,NA,NA,NA,NA,SA,0,0,3,0,
Below HWY 60,6,2,34.00013,-117.38451,9/21/2017,5,6.8,1,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,34.00013,-117.38451,9/21/2017,5,6.8,2,0.01,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,34.00013,-117.38451,9/21/2017,5,6.8,4,0.12,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,34.00013,-117.38451,9/21/2017,5,6.8,4,0.03,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,34.00013,-117.38451,9/21/2017,5,6.8,4,0.16,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,34.00013,-117.38451,9/21/2017,5,6.8,10,0.42,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,34.00013,-117.38451,9/21/2017,5,6.8,14,0.64,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,34.00013,-117.38451,9/21/2017,5,6.8,24,0.85,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,34.00013,-117.38451,9/21/2017,5,6.8,30,0.88,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,34.00013,-117.38451,9/21/2017,5,6.8,34,0.78,NA,NA,0.2,OV,SA,NV,NV,NV,NV,
Below HWY 60,6,2,34.00019,-117.38448,9/21/2017,6,7.2,4,0.13,NA,NA,NA,NA,SA,0,0,9,0,
Below HWY 60,6,2,34.00019,-117.38448,9/21/2017,6,7.2,6,0.14,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,34.00019,-117.38448,9/21/2017,6,7.2,6,0.21,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,34.00019,-117.38448,9/21/2017,6,7.2,10,0.29,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,34.00019,-117.38448,9/21/2017,6,7.2,16,0.44,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,2,34.00019,-117.38448,9/21/2017,6,7.2,18,0.51,NA,NA,0,OV,GV,NV,NV,NV,NV,
Below HWY 60,6,2,34.00019,-117.38448,9/21/2017,6,7.2,18,0.74,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,34.00019,-117.38448,9/21/2017,6,7.2,20,0.71,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,34.00019,-117.38448,9/21/2017,6,7.2,22,0.74,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,2,34.00019,-117.38448,9/21/2017,6,7.2,28,0.69,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.0007,-117.38424,9/21/2017,1,12.1,6,0.26,NA,NA,NA,NA,GV,NV,NV,7,NV,
Below HWY 60,6,3,34.0007,-117.38424,9/21/2017,1,12.1,6,0.26,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.0007,-117.38424,9/21/2017,1,12.1,7,0.44,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,3,34.0007,-117.38424,9/21/2017,1,12.1,8,0.44,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,3,34.0007,-117.38424,9/21/2017,1,12.1,10,0.52,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,3,34.0007,-117.38424,9/21/2017,1,12.1,10,0.04,NA,NA,NA,NA,SA,17,NV,NV,NV,
Below HWY 60,6,3,34.0007,-117.38424,9/21/2017,1,12.1,12,0.73,NA,NA,NA,NA,SA,NV,0,NV,0,
Below HWY 60,6,3,34.0007,-117.38424,9/21/2017,1,12.1,14,0.65,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,3,34.0007,-117.38424,9/21/2017,1,12.1,14,0.37,NA,NA,0,OV,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.0007,-117.38424,9/21/2017,1,12.1,18,0.72,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00078,-117.38421,9/21/2017,2,10.1,1,0,NA,NA,NA,NA,SA,NV,NV,6,NV,
Below HWY 60,6,3,34.00078,-117.38421,9/21/2017,2,10.1,4,0.13,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00078,-117.38421,9/21/2017,2,10.1,8,0.32,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,3,34.00078,-117.38421,9/21/2017,2,10.1,8,0.17,NA,NA,NA,NA,SA,7,NV,NV,NV,
Below HWY 60,6,3,34.00078,-117.38421,9/21/2017,2,10.1,8,0.25,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00078,-117.38421,9/21/2017,2,10.1,13,0.52,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00078,-117.38421,9/21/2017,2,10.1,16,0.44,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00078,-117.38421,9/21/2017,2,10.1,17,0.76,NA,NA,NA,NA,SA,NV,0,NV,0,
Below HWY 60,6,3,34.00078,-117.38421,9/21/2017,2,10.1,19,0.76,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00078,-117.38421,9/21/2017,2,10.1,23,0.79,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00087,-117.38416,9/21/2017,3,7.9,6,0,NA,NA,0,OV,SA,14,NV,NV,NV,
Below HWY 60,6,3,34.00087,-117.38416,9/21/2017,3,7.9,11,0.38,NA,NA,NA,NA,GV,NV,NV,0,NV,
Below HWY 60,6,3,34.00087,-117.38416,9/21/2017,3,7.9,12,0.56,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00087,-117.38416,9/21/2017,3,7.9,15,0.85,NA,NA,NA,NA,SA,NV,0,NV,0,
Below HWY 60,6,3,34.00087,-117.38416,9/21/2017,3,7.9,16,0.02,NA,NA,0,OV,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00087,-117.38416,9/21/2017,3,7.9,16,0.42,NA,NA,0,OV,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00087,-117.38416,9/21/2017,3,7.9,17,0.59,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00087,-117.38416,9/21/2017,3,7.9,18,0.58,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00087,-117.38416,9/21/2017,3,7.9,18,0.64,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00087,-117.38416,9/21/2017,3,7.9,18,0.69,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00095,-117.38414,9/21/2017,4,6.9,1,0,NA,NA,NA,NA,SA,NV,NV,0,NV,
Below HWY 60,6,3,34.00095,-117.38414,9/21/2017,4,6.9,8,0.27,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,3,34.00095,-117.38414,9/21/2017,4,6.9,10,0.51,NA,NA,NA,NA,CO,NV,NV,NV,NV,
Below HWY 60,6,3,34.00095,-117.38414,9/21/2017,4,6.9,16,0.55,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00095,-117.38414,9/21/2017,4,6.9,17,0.6,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,3,34.00095,-117.38414,9/21/2017,4,6.9,17,0.76,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00095,-117.38414,9/21/2017,4,6.9,18,0.72,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00095,-117.38414,9/21/2017,4,6.9,20,0.77,NA,NA,NA,NA,SA,NV,0,NV,0,
Below HWY 60,6,3,34.00095,-117.38414,9/21/2017,4,6.9,21,0.14,NA,NA,0,OV,SA,5,NV,NV,NV,
Below HWY 60,6,3,34.00095,-117.38414,9/21/2017,4,6.9,24,0.7,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00103,-117.38412,9/21/2017,5,9.9,8,0,NA,NA,0,OV,SA,17,NV,NV,NV,
Below HWY 60,6,3,34.00103,-117.38412,9/21/2017,5,9.9,12,0.02,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00103,-117.38412,9/21/2017,5,9.9,14,-0.02,NA,NA,NA,NA,GV,NV,NV,1,NV,
Below HWY 60,6,3,34.00103,-117.38412,9/21/2017,5,9.9,19,0.02,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Below HWY 60,6,3,34.00103,-117.38412,9/21/2017,5,9.9,20,0.7,NA,NA,0,OV,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00103,-117.38412,9/21/2017,5,9.9,20,-0.01,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00103,-117.38412,9/21/2017,5,9.9,20,0.54,NA,NA,NA,NA,SA,NV,0,NV,0,
Below HWY 60,6,3,34.00103,-117.38412,9/21/2017,5,9.9,20,0.91,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00103,-117.38412,9/21/2017,5,9.9,21,0.54,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00103,-117.38412,9/21/2017,5,9.9,23,0.81,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00113,-117.38409,9/21/2017,6,5.9,1,0,NA,NA,NA,NA,GV,NV,NV,0,NV,
Below HWY 60,6,3,34.00113,-117.38409,9/21/2017,6,5.9,11,0.14,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00113,-117.38409,9/21/2017,6,5.9,14,0.18,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00113,-117.38409,9/21/2017,6,5.9,18,0.59,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00113,-117.38409,9/21/2017,6,5.9,22,0.74,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00113,-117.38409,9/21/2017,6,5.9,22,0.79,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00113,-117.38409,9/21/2017,6,5.9,23,0.74,NA,NA,NA,NA,SA,NV,0,NV,0,
Below HWY 60,6,3,34.00113,-117.38409,9/21/2017,6,5.9,30,0.74,NA,NA,0,OV,SA,17,NV,NV,NV,
Below HWY 60,6,3,34.00113,-117.38409,9/21/2017,6,5.9,30,0.64,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Below HWY 60,6,3,34.00113,-117.38409,9/21/2017,6,5.9,36,0.83,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,37.73677,-117.55914,9/16/2017,1,6.5,4,0.02,NA,NA,0,OV,SI,17,,NV,NV,Bottom
Middle Channel to Riverside Drive,4M,1,37.73677,-117.55914,9/16/2017,1,6.5,14,0.05,NA,NA,NA,NA,SA,NV,NV,0,NV,
Middle Channel to Riverside Drive,4M,1,37.73677,-117.55914,9/16/2017,1,6.5,16,0.4,NA,NA,0.6,OV,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,37.73677,-117.55914,9/16/2017,1,6.5,16,0.03,NA,NA,0,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,37.73677,-117.55914,9/16/2017,1,6.5,20,0.48,NA,NA,1.2,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,37.73677,-117.55914,9/16/2017,1,6.5,23,0.56,NA,NA,1.2,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,37.73677,-117.55914,9/16/2017,1,6.5,24,0.63,NA,NA,1.8,OV,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,37.73677,-117.55914,9/16/2017,1,6.5,24,0.43,NA,NA,0.6,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,37.73677,-117.55914,9/16/2017,1,6.5,25,0.63,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,37.73677,-117.55914,9/16/2017,1,6.5,26,0.61,NA,NA,NA,NA,SA,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,1,34.02821,-117.36117,9/16/2017,2,6.3,2,0,NA,NA,NA,NA,CO,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02821,-117.36117,9/16/2017,2,6.3,11,0.3,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02821,-117.36117,9/16/2017,2,6.3,14,0.55,NA,NA,1.4,OV,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02821,-117.36117,9/16/2017,2,6.3,15,0.28,NA,NA,0.7,OV,GV,0,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02821,-117.36117,9/16/2017,2,6.3,17,0.58,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02821,-117.36117,9/16/2017,2,6.3,20,0.59,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02821,-117.36117,9/16/2017,2,6.3,22,0.36,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02821,-117.36117,9/16/2017,2,6.3,22,0.61,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02821,-117.36117,9/16/2017,2,6.3,24,0.54,NA,NA,NA,NA,SA,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,1,34.02821,-117.36117,9/16/2017,2,6.3,NA,NA,NA,NA,NA,NA,NA,NV,NV,0,NV,
Middle Channel to Riverside Drive,4M,1,34.02812,-117.36105,9/16/2017,3,5.8,2,0,NA,NA,0,OV,SA,2,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02812,-117.36105,9/16/2017,3,5.8,7,0.27,NA,NA,NA,NA,NA,NV,NV,0,NV,
Middle Channel to Riverside Drive,4M,1,34.02812,-117.36105,9/16/2017,3,5.8,10,0.31,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02812,-117.36105,9/16/2017,3,5.8,15,0.51,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02812,-117.36105,9/16/2017,3,5.8,17,0.34,NA,NA,0.6,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02812,-117.36105,9/16/2017,3,5.8,18,0.63,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02812,-117.36105,9/16/2017,3,5.8,19,0.55,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02812,-117.36105,9/16/2017,3,5.8,21,0.53,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02812,-117.36105,9/16/2017,3,5.8,23,0.67,NA,NA,NA,NA,SA,NV,0,,0,
Middle Channel to Riverside Drive,4M,1,34.02812,-117.36105,9/16/2017,3,5.8,25,0.73,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02827,-117.36095,9/16/2017,4,6.2,2,0,NA,NA,NA,NA,GV,NV,NV,9,NV,
Middle Channel to Riverside Drive,4M,1,34.02827,-117.36095,9/16/2017,4,6.2,8,0.26,NA,NA,0.6,OV,SA,0,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02827,-117.36095,9/16/2017,4,6.2,9,0.33,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02827,-117.36095,9/16/2017,4,6.2,11,0.39,NA,NA,1.2,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02827,-117.36095,9/16/2017,4,6.2,16,0.5,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02827,-117.36095,9/16/2017,4,6.2,20,0.58,NA,NA,NA,NA,GV,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,1,34.02827,-117.36095,9/16/2017,4,6.2,24,0.57,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02827,-117.36095,9/16/2017,4,6.2,25,0.6,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02827,-117.36095,9/16/2017,4,6.2,25,0.42,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02827,-117.36095,9/16/2017,4,6.2,28,0.59,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02831,-117.36086,9/16/2017,5,6.5,2,0,NA,NA,NA,NA,SA,17,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02831,-117.36086,9/16/2017,5,6.5,5,0,NA,NA,0,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02831,-117.36086,9/16/2017,5,6.5,11,0.15,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02831,-117.36086,9/16/2017,5,6.5,14,0.1,NA,NA,0,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02831,-117.36086,9/16/2017,5,6.5,17,0.36,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02831,-117.36086,9/16/2017,5,6.5,20,0.62,NA,NA,NA,NA,SA,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,1,34.02831,-117.36086,9/16/2017,5,6.5,24,0.33,NA,NA,0,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02831,-117.36086,9/16/2017,5,6.5,27,0.4,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02831,-117.36086,9/16/2017,5,6.5,28,0.58,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02831,-117.36086,9/16/2017,5,6.5,31,0.58,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02834,-117.36078,9/16/2017,6,5.4,4,0.02,NA,NA,0,OV,SI,17,NV,NV,NV,Top
Middle Channel to Riverside Drive,4M,1,34.02834,-117.36078,9/16/2017,6,5.4,7,0.02,NA,NA,0,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02834,-117.36078,9/16/2017,6,5.4,12,0.11,NA,NA,0,OV,SA,NV,NV,17,NV,
Middle Channel to Riverside Drive,4M,1,34.02834,-117.36078,9/16/2017,6,5.4,12,0.43,NA,NA,0.5,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02834,-117.36078,9/16/2017,6,5.4,14,0.41,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02834,-117.36078,9/16/2017,6,5.4,18,0.59,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02834,-117.36078,9/16/2017,6,5.4,20,0.6,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02834,-117.36078,9/16/2017,6,5.4,30,0.73,NA,NA,NA,NA,GV,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,1,34.02834,-117.36078,9/16/2017,6,5.4,32,0.56,NA,NA,0.5,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,1,34.02834,-117.36078,9/16/2017,6,5.4,32,0.72,NA,NA,NA,NA,SA,NV,NV,NV,NV,
