Section,Segment,Reach,Sampled Post storm (Y/N),Latitude,Longitude,Date,Transect #,Channel width (m),Depth (cm),Vel (0.6) m/s,Vel (0.2)  m/s,Vel (0.8)  m/s,Substrate,Available cover type,Distance (m) TO COVER,Line Order#,Transect DS to US order,Notes,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,2,6.5,40,0.08,NV,NV,GV,UB,1.8,7,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,2,6.5,42,0.07,NV,NV,GV,UB,1.2,8,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,2,6.5,40,0.02,NV,NV,CO,UB,0.6,9,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,2,6.5,2,0.00,NV,NV,SA,UB,0,10,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,3,6,32,0.03,NV,NV,GV,UB,0,1,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,3,6,34,0.02,NV,NV,GV,UB,0.6,2,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,3,6,25,0.12,NV,NV,GV,UB,1.2,3,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,3,6,38,0.14,NV,NV,GV,UB,1.8,4,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,3,6,39,0.20,NV,NV,GV,UB,2.4,5,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,3,6,32,0.09,NV,NV,GV,UB,3,6,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,3,6,42,0.16,NV,NV,GV,UB,3.6,7,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,3,6,42,0.08,NV,NV,SA,UB,4,8,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,3,6,40,0.03,NV,NV,BO,UB,4.6,9,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,3,6,2,0.00,NV,NV,SA,UB,5.2,10,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,4,7,35,0.05,NV,NV,SA,WD,0,1,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,4,7,38,0.06,NV,NV,GV,WD,1.4,2,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,4,7,32,0.06,NV,NV,CO,WD,2.1,3,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,4,7,32,0.21,NV,NV,GV,WD,2.8,4,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,4,7,32,0.20,NV,NV,GV,WD,3.5,5,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,4,7,33,0.21,NV,NV,GV,WD,4.2,6,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,4,7,31,0.14,NV,NV,SA,WD,4.9,7,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,4,7,18,0.09,NV,NV,BO,WD,5.6,8,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,4,7,20,0.08,NV,NV,SA,WD,6.3,9,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,4,7,4,0.01,NV,NV,SA,WD,7,10,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,5,5.2,12,0.01,NV,NV,SA,UB,0,1,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,5,5.2,30,0.09,NV,NV,CO,UB,0.5,2,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,5,5.2,36,0.13,NV,NV,CO,UB,1,3,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,5,5.2,38,0.18,NV,NV,GV,UB,1.5,4,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,5,5.2,36,0.14,NV,NV,GV,UB,2,5,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,5,5.2,38,0.12,NV,NV,GV,UB,2.5,6,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,5,5.2,35,0.19,NV,NV,GV,UB,2,7,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,5,5.2,36,0.17,NV,NV,GV,UB,1.5,8,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,5,5.2,33,0.14,NV,NV,GV,UB,1,9,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,5,5.2,36,0.12,NV,NV,SA,UB,0.5,10,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,6,5,38,0.08,NV,NV,CO,UB,0.5,1,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,6,5,31,0.16,NV,NV,BO,BO,0,2,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,6,5,36,0.17,NV,NV,CO,BO,0.5,3,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,6,5,35,0.22,NV,NV,CO,BO,1,4,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,6,5,40,0.25,NV,NV,GV,BO,1.5,5,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,6,5,37,0.19,NV,NV,GV,UB,2,6,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,6,5,31,0.15,NV,NV,BO,UB,1.5,7,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,6,5,36,0.11,NV,NV,SA,UB,1,8,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,6,5,38,0.04,NV,NV,CO,UB,0.5,9,NV,,
Rialto Drain,1,3,N,34.04506,-117.35378,9/12/2015,6,5,10,0.00,NV,NV,SA,UB,0,10,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,1,7.2,10,0.35,NV,NV,SA,UB,0,1,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,1,7.2,22,0.61,NV,NV,GV,WD,0,2,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,1,7.2,18,0.43,NV,NV,GV,WD,0.7,3,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,1,7.2,12,0.48,NV,NV,GV,WD,1.4,4,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,1,7.2,8,0.31,NV,NV,GV,WD,2.1,5,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,1,7.2,8,0.21,NV,NV,GV,WD,2.8,6,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,1,7.2,5,0.18,NV,NV,CO,WD,3.5,7,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,1,7.2,7,0.13,NV,NV,CO,UB,2,8,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,1,7.2,11,0.11,NV,NV,GV,UB,1.3,9,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,1,7.2,22,0.25,NV,NV,S.CO,UB,0.6,10,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,2,6.8,6,0.09,NV,NV,GV,NC,NV,1,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,2,6.8,10,0.30,NV,NV,GV,NC,NV,2,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,2,6.8,12,0.34,NV,NV,GV,NC,NV,3,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,2,6.8,14,0.34,NV,NV,GV,NC,NV,4,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,2,6.8,18,0.31,NV,NV,GV,UB,3.5,5,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,2,6.8,20,0.43,NV,NV,GV,UB,2.8,6,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,2,6.8,20,0.37,NV,NV,GV,UB,2.1,7,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,2,6.8,12,0.38,NV,NV,CO,UB,1.4,8,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,2,6.8,10,0.02,NV,NV,SA,UB,0.7,9,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,2,6.8,7,0.03,NV,NV,SA,OV,0,10,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,3,5.4,18,-0.02,NV,NV,GV,UB,0,1,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,3,5.4,18,0.09,NV,NV,SA,UB,0.5,2,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,3,5.4,12,0.13,NV,NV,SA,UB,1,3,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,3,5.4,10,0.23,NV,NV,GV,UB,1.5,4,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,3,5.4,12,0.25,NV,NV,SA,UB,2,5,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,3,5.4,15,0.38,NV,NV,GV,UB,2.5,6,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,3,5.4,16,0.29,NV,NV,CO,UB,2,7,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,3,5.4,22,0.32,NV,NV,GV,UB,1.5,8,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,3,5.4,28,0.27,NV,NV,CO,UB,1,9,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,3,5.4,34,0.28,NV,NV,GV,UB,0.5,10,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,4,4,22,0.34,NV,NV,GV,UB,0.4,1,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,4,4,18,0.40,NV,NV,GV,UB,0.8,2,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,4,4,22,0.45,NV,NV,CO,UB,1.2,3,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,4,4,24,0.36,NV,NV,CO,UB,1.6,4,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,4,4,20,0.31,NV,NV,CO,UB,2,5,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,4,4,18,0.24,NV,NV,GV,UB,1.6,6,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,4,4,20,0.27,NV,NV,GV,UB,1.2,7,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,4,4,24,0.23,NV,NV,GV,UB,0.8,8,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,4,4,25,0.12,NV,NV,CO,UB,0.4,9,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,4,4,24,0.01,NV,NV,SA,UB,0,10,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,5,4.3,16,0.08,NV,NV,GV,UB,0,1,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,5,4.3,22,0.57,NV,NV,GV,UB,0.4,2,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,5,4.3,24,0.47,NV,NV,GV,UB,0.8,3,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,5,4.3,24,0.50,NV,NV,CO,UB,1.2,4,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,5,4.3,20,0.52,NV,NV,CO,UB,1.6,5,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,5,4.3,14,0.45,NV,NV,CO,UB,2,6,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,5,4.3,10,0.34,NV,NV,GV,UB,1.6,7,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,5,4.3,8,0.31,NV,NV,GV,UB,1.2,8,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,5,4.3,10,0.42,NV,NV,GV,UB,0.8,9,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,5,4.3,17,0.10,NV,NV,CO,UB,0.4,10,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,6,3.6,20,0.01,NV,NV,GV,UB,0,1,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,6,3.6,24,0.02,NV,NV,GV,UB,0.4,2,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,6,3.6,30,0.06,NV,NV,SI,UB,0.8,3,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,6,3.6,38,0.12,NV,NV,SA,UB,1.2,4,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,6,3.6,40,0.16,NV,NV,SA,UB,1.8,5,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,6,3.6,45,0.23,NV,NV,SA,UB,1.6,6,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,6,3.6,46,0.18,NV,NV,CO,UB,1.2,7,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,6,3.6,40,0.17,NV,NV,GV,UB,0.8,8,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,6,3.6,30,0.15,NV,NV,GV,UB,0.4,9,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,7,2.7,70,0.50,NV,NV,SA,UB,0.25,1,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,7,2.7,58,0.30,NV,NV,GV,WD,0.5,2,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,7,2.7,47,0.32,NV,NV,GV,WD,0.75,3,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,7,2.7,39,0.32,NV,NV,SA,WD,1,4,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,7,2.7,34,0.00,NV,NV,SA,WD,1.25,5,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,7,2.7,25,-0.08,NV,NV,SA,WD,1.5,6,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,7,2.7,15,-0.18,NV,NV,SA,WD,1.75,7,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,7,2.7,16,-0.15,NV,NV,SA,WD,2,8,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,7,2.7,12,-0.16,NV,NV,SA,WD,2.25,9,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,5,N,34.04319,-117.35378,9/12/2015,7,2.7,2,0.00,NV,NV,SA,WD,2.5,10,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,1,7,15,0.30,NV,NV,GV,UB,0,1,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,1,7,14,0.00,NV,NV,SA,UB,0.7,2,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,1,7,20,0.20,NV,NV,SA,UB,1.4,3,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,1,7,10,0.25,NV,NV,SA,UB,2.1,4,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,1,7,10,0.32,NV,NV,SA,UB,2.8,5,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,1,7,17,0.30,NV,NV,SA,UB,3.5,6,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,1,7,18,0.29,NV,NV,SA,UB,2.8,7,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,1,7,20,0.30,NV,NV,SA,UB,2.1,8,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,1,7,14,0.26,NV,NV,SA,UB,1.4,9,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,1,7,16,0.19,NV,NV,SA,UB,0,10,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,2,5.4,6,0.10,NV,NV,SA,OV,0.5,1,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,2,5.4,10,0.27,NV,NV,SA,OV,1,2,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,2,5.4,12,0.29,NV,NV,SA,OV,1.5,3,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,2,5.4,15,0.14,NV,NV,SA,OV,2,4,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,2,5.4,18,0.37,NV,NV,SA,OV,2.5,5,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,2,5.4,23,0.38,NV,NV,SA,OV,1.5,6,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,2,5.4,28,0.23,NV,NV,SA,OV,1,7,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,2,5.4,28,0.27,NV,NV,SA,OV,0.5,8,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,2,5.4,26,0.19,NV,NV,SA,OV,0,9,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,2,5.4,6,0.01,NV,NV,SA,OV,0,10,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,3,4.4,32,0.00,NV,NV,SA,UB,0,1,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,3,4.4,40,0.07,NV,NV,SA,UB,0.4,2,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,3,4.4,38,0.32,NV,NV,SA,UB,0.8,3,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,3,4.4,38,0.31,NV,NV,SA,UB,1.2,4,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,3,4.4,38,0.29,NV,NV,GV,UB,1.6,5,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,3,4.4,41,0.19,NV,NV,SA,UB,2,6,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,3,4.4,37,0.13,NV,NV,CO,WD,0.8,7,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,3,4.4,40,0.06,NV,NV,CO,WD,0.6,8,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,3,4.4,34,0.00,NV,NV,SI,WD,0.3,9,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,3,4.4,30,0.01,NV,NV,CO,OV,0,10,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,3,4.6,8,0.10,NV,NV,SA,OV,0,11,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,4,4.6,6,0.28,NV,NV,FGV,OV,0,1,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,4,4.6,8,0.36,NV,NV,GV,OV,0.5,2,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,4,4.6,12,0.45,NV,NV,GV,OV,0.8,3,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,4,4.6,17,0.37,NV,NV,CO,OV,0.6,4,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,4,4.6,24,0.44,NV,NV,CO,OV,0.3,5,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,4,4.6,28,0.63,NV,NV,SA,OV,0,6,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,4,4.6,10,0.44,NV,NV,CO,OV,0,7,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,4,4.6,22,0.26,NV,NV,SA,OV,0,8,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,4,4.6,6,0.02,NV,NV,SA,OV,0,9,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,5,3.8,2,0.00,NV,NV,GV,OV,2,1,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,5,3.8,6,0.05,NV,NV,GV,OV,1.6,2,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,5,3.8,8,0.13,NV,NV,GV,OV,1.2,3,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,5,3.8,14,0.16,NV,NV,SA,OV,0.8,4,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,5,3.8,16,0.28,NV,NV,GV,OV,0.4,5,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,5,3.8,18,0.39,NV,NV,GV,OV,0,6,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,5,3.8,16,0.58,NV,NV,CO,OV,0,7,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,5,3.8,22,0.67,NV,NV,CO,OV,0,8,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,5,3.8,22,0.65,NV,NV,CO,OV,0.6,9,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,5,3.8,26,0.22,NV,NV,CO,OV,0.3,10,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,6,4.1,6,0.07,NV,NV,GV,OV,0,1,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,6,4.1,12,0.12,NV,NV,CO,OV,0,2,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,6,4.1,17,0.20,NV,NV,CO,OV,0,3,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,6,4.1,18,0.32,NV,NV,CO,OV,0,4,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,6,4.1,18,0.46,NV,NV,GV,OV,0.4,5,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,6,4.1,22,0.70,NV,NV,CO,OV,0.8,6,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,6,4.1,24,0.54,NV,NV,GV,UB,1.2,7,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,6,4.1,18,0.68,NV,NV,GV,UB,0.8,8,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,6,4.1,18,0.39,NV,NV,CO,UB,0,9,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,6,4.1,8,0.04,NV,NV,CO,UB,0,10,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,7,3.3,30,0.05,NV,NV,GV,WD,0,1,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,7,3.3,30,0.02,NV,NV,SA,WD,0,2,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,7,3.3,36,0.23,NV,NV,SA,WD,0,3,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,7,3.3,35,0.37,NV,NV,CO,WD,0,4,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,7,3.3,34,0.55,NV,NV,GV,WD,0,5,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,7,3.3,28,0.53,NV,NV,GV,WD,0.3,6,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,7,3.3,24,0.44,NV,NV,GV,WD,0.3,7,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,7,3.3,24,0.44,NV,NV,SA,UB,1.2,8,NV,,
SAR confluence of Rialto Drain to RIX confluence,2,6,N,34.04203,-117.354,9/12/2015,7,3.3,22,0.24,NV,NV,SA,UB,0.9,9,NV,,
