Location,Section,Reach,Date,Method,Pass,Observer,Common Name,Count,Total Length (mm),Fork Length (mm),Weight (g),Start Time,End Time,Total Shocker Seconds,Comments
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,57,1.5,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Western Mosquitofish,1,50,NV,1.5,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,46,1.6,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,1.7,945,1000,745,Team 2
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,48,1.8,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,52,1.8,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,47,1.9,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,48,1.9,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,50,2,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,51,2,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,51,2,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,54,2,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,54,2.1,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,54,2.1,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,55,2.1,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,55,2.1,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,49,2.2,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,50,2.2,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,53,2.2,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,58,2.2,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,50,2.3,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,53,2.3,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,54,2.3,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,54,2.4,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,56,2.4,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,55,2.5,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,59,2.5,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,50,2.6,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,50,2.6,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,53,2.6,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,56,2.6,945,1000,745,Team 1
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,2.6,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,2.6,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,59,2.7,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,2.7,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,2.8,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,57,2.9,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,3,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,61,3,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,58,3.1,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,58,3.2,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,61,3.2,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,53,3.3,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,54,3.3,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,58,3.3,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,63,3.3,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,61,3.4,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,64,3.4,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,66,3.4,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,66,3.9,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,4.3,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,63,4.5,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,71,4.5,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,76,5.5,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Yellow Bullhead Catfish,1,NV,80,6.1,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,78,6.2,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,75,6.5,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Yellow Bullhead Catfish,1,NV,NV,8.6,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,25,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,35,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,35,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,35,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,35,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,36,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,36,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,38,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,38,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,38,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,39,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,39,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,39,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,39,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,40,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,40,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,40,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,40,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,40,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,41,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,41,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,41,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,42,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,42,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,42,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,42,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,42,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,43,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,43,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,43,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,43,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,43,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,43,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,43,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,43,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,43,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,44,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,45,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,46,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,47,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,47,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,47,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,47,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,47,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,47,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,47,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,47,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,47,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,47,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,48,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,48,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,48,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,48,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,48,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,48,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,48,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,49,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,49,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,49,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,49,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,49,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,49,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,49,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,50,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,50,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,50,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,50,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,50,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,50,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,50,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,50,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,50,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,50,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,50,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,51,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,51,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,51,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,51,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,52,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,52,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,52,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,52,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,52,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,52,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,52,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,53,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,53,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,53,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,53,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,53,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,54,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,54,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,54,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,54,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,54,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,54,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,55,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,55,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,55,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,55,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,55,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,55,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,55,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,55,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,55,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,55,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,55,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,55,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,55,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,55,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,56,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,56,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,56,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,57,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,57,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,57,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,57,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,57,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,57,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,57,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,58,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,58,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,59,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,60,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,60,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,61,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,61,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,62,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,62,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,63,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Arroyo Chub,1,NV,63,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,63,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,63,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,63,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,63,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,64,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,65,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,65,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,66,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,66,NV,945,1000,745,
South Channel,4S,1,9/12/2017,Efish,1,NV,Santa Ana Sucker,1,NV,69,NV,945,1000,745,
