Location,Section,Reach,Latitude,Longitude,Date,General Transect,Channel width (m),Depth (cm),Vel (0.6) m/s,Vel (0.2)  m/s,Vel (0.8)  m/s,Distance to Cover (m),Cover Type,Dominant Substrate,"Canopy
Left Bank","Canopy
Upstream","Canopy
Right Bank","Canopy
Downstream",Comments
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,2,5.6,31,1.42,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,2,5.6,30,1.13,NA,NA,NA,NC,CO,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,2,5.6,21,1.06,NA,NA,NA,NC,CO,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,2,5.6,21,1.03,NA,NA,NA,NC,CO,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,2,5.6,28,0.99,NA,NA,NA,NC,CO,NV,17,NV,17,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,2,5.6,26,0.78,NA,NA,NA,NC,CO,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,2,5.6,21,0.77,NA,NA,NA,NC,CO,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,2,5.6,10,0.42,NA,NA,NA,NC,CO,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,2,5.6,6,0.09,NA,NA,NA,NC,SA,NV,NV,17,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,2,5.6,9,0.04,NA,NA,NA,NC,SA,17,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,3,4.8,37,1.36,NA,NA,NA,NC,CO,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,3,4.8,40,1.22,NA,NA,NA,NC,GV,NV,16,NV,13,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,3,4.8,38,1.18,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,3,4.8,32,0.93,NA,NA,NA,NC,CO,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,3,4.8,20,0.69,NA,NA,NA,NC,CO,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,3,4.8,23,0.54,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,3,4.8,18,0.26,NA,NA,NA,NC,CO,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,3,4.8,2,0.12,NA,NA,NA,NC,CO,NV,NV,17,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,3,4.8,9,0.07,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,3,4.8,8,0,NA,NA,NA,NC,SA,17,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,4,4.4,11,0.23,NA,NA,0,UB,GV,17,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,4,4.4,30,0.74,NA,NA,0.6,UB,GV,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,4,4.4,36,0.94,NA,NA,1,UB,GV,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,4,4.4,38,1.18,NA,NA,1.4,UB,CO,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,4,4.4,40,1.05,NA,NA,1.8,UB,GV,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,4,4.4,36,1.25,NA,NA,2.2,UB,CO,NV,17,NV,17,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,4,4.4,30,1.17,NA,NA,2.6,UB,CO,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,4,4.4,25,0.94,NA,NA,3,UB,CO,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,4,4.4,19,0.7,NA,NA,3.4,UB,CO,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,4,4.4,10,0.57,NA,NA,3.8,UB,CO,NV,NV,17,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,5,4.8,36,0.06,NA,NA,0,WD,GV,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,5,4.8,19,0.01,NA,NA,0,OV,GV,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,5,4.8,4,0,NA,NA,0,OV,SA,NV,NV,17,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,5,4.8,40,1.16,NA,NA,NA,NA,CO,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,5,4.8,37,1.04,NA,NA,NA,NA,CO,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,5,4.8,38,0.88,NA,NA,NA,NA,CO,NV,17,NV,17,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,5,4.8,33,0.83,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,5,4.8,43,0.69,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,5,4.8,40,0.38,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,NV,NV,9/10/2016,5,4.8,13,0.35,NA,NA,NA,NA,SA,16,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,34.02139,-117.36617,9/10/2016,6,5,48,0.18,NA,NA,0,CO,GV,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,34.02139,-117.36617,9/10/2016,6,5,40,0.06,NA,NA,0,WD,SA,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,34.02139,-117.36617,9/10/2016,6,5,30,0.05,NA,NA,0,UB,GV,NV,NV,17,NV,
Crossover Channel to Riverside Drive,5,14,34.02139,-117.36617,9/10/2016,6,5,48,0.93,NA,NA,NA,NA,CO,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,34.02139,-117.36617,9/10/2016,6,5,48,0.79,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,34.02139,-117.36617,9/10/2016,6,5,47,0.7,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,34.02139,-117.36617,9/10/2016,6,5,49,0.66,NA,NA,NA,NA,GV,NV,14,NV,12,
Crossover Channel to Riverside Drive,5,14,34.02139,-117.36617,9/10/2016,6,5,38,0.47,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,34.02139,-117.36617,9/10/2016,6,5,40,0.43,NA,NA,NA,NA,CO,NV,NV,NV,NV,
Crossover Channel to Riverside Drive,5,14,34.02139,-117.36617,9/10/2016,6,5,31,0.05,NA,NA,NA,NA,SA,17,NV,NV,NV,
Riverside Drive to Market Street,6,15,34.02134,-117.36618,9/10/2016,1,12.3,4,0,NA,NA,0,OV,SA,17,NV,NV,NV,
Riverside Drive to Market Street,6,15,34.02134,-117.36618,9/10/2016,1,12.3,21,0.61,NA,NA,1,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,34.02134,-117.36618,9/10/2016,1,12.3,10,0.62,NA,NA,2,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,34.02134,-117.36618,9/10/2016,1,12.3,13,0.31,NA,NA,2,OV,GV,NV,NV,17,NV,
Riverside Drive to Market Street,6,15,34.02134,-117.36618,9/10/2016,1,12.3,8,0.5,NA,NA,3,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,34.02134,-117.36618,9/10/2016,1,12.3,12,0.72,NA,NA,4,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,34.02134,-117.36618,9/10/2016,1,12.3,20,0.78,NA,NA,5,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,34.02134,-117.36618,9/10/2016,1,12.3,15,0.63,NA,NA,5,OV,GV,NV,0,NV,2,
Riverside Drive to Market Street,6,15,34.02134,-117.36618,9/10/2016,1,12.3,22,0.84,NA,NA,6,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,34.02134,-117.36618,9/10/2016,1,12.3,8,0.33,NA,NA,6,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,2,12.5,25,0.73,NA,NA,0,OV,SA,NV,NV,17,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,2,12.5,6,0.03,NA,NA,0,OV,SA,16,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,2,12.5,15,0.42,NA,NA,1.3,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,2,12.5,6,0.41,NA,NA,1.8,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,2,12.5,10,0.63,NA,NA,3.6,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,2,12.5,11,0.58,NA,NA,4.3,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,2,12.5,7,0.3,NA,NA,4.3,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,2,12.5,12,0.59,NA,NA,5.4,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,2,12.5,14,0.52,NA,NA,5.4,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,2,12.5,24,0.85,NA,NA,6.6,OV,GV,NV,3,NV,3,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,3,11.8,12,0.36,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,3,11.8,8,0.08,NA,NA,0,OV,SA,17,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,3,11.8,2,0,NA,NA,0,OV,SA,NV,NV,17,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,3,11.8,6,0.9,NA,NA,1.8,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,3,11.8,22,0.68,NA,NA,1.8,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,3,11.8,11,0.51,NA,NA,3.6,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,3,11.8,11,0.49,NA,NA,3.6,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,3,11.8,22,0.66,NA,NA,4.2,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,3,11.8,11,0.61,NA,NA,4.2,OV,GV,NV,1,NV,0,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,3,11.8,22,0.77,NA,NA,6,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,4,12,12,0.64,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,4,12,12,0.63,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,4,12,12,0.46,NA,NA,0,WD,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,4,12,6,0.21,NA,NA,0,WD,SA,NV,NV,17,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,4,12,20,0.57,NA,NA,1,OV,GV,NV,17,NV,17,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,4,12,28,0.84,NA,NA,NV,NA,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,4,12,21,0.62,NA,NA,NV,NA,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,4,12,8,0.4,NA,NA,NV,NA,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,4,12,6,0.25,NA,NA,NV,NA,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,4,12,6,0.14,NA,NA,NV,NA,SA,17,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,5,12,26,0.56,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,5,12,10,0.24,NA,NA,0,OV,SA,NV,NV,17,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,5,12,24,0.88,NA,NA,NA,NA,C0,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,5,12,6,0.35,NA,NA,NV,NA,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,5,12,14,0.77,NA,NA,NV,NA,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,5,12,18,0.75,NA,NA,NV,NA,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,5,12,10,0.47,NA,NA,NV,NA,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,5,12,6,0.36,NA,NA,NV,NA,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,5,12,8,0.29,NA,NA,NV,NA,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,NV,NV,9/10/2016,5,12,4,0.17,NA,NA,NV,NA,SA,17,NV,NV,NV,
Riverside Drive to Market Street,6,15,34.0209,-117.36633,9/10/2016,6,12,14,0.41,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,34.0209,-117.36633,9/10/2016,6,12,6,0.05,NA,NA,0,OV,GV,NV,NV,1,NV,
Riverside Drive to Market Street,6,15,34.0209,-117.36633,9/10/2016,6,12,20,0,NA,NA,0,OV,SA,14,NV,NV,NV,
Riverside Drive to Market Street,6,15,34.0209,-117.36633,9/10/2016,6,12,23,0.64,NA,NA,1.8,OV,CO,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,34.0209,-117.36633,9/10/2016,6,12,20,0.26,NA,NA,1.8,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,34.0209,-117.36633,9/10/2016,6,12,33,0.75,NA,NA,3,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,34.0209,-117.36633,9/10/2016,6,12,15,0.2,NA,NA,3,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,34.0209,-117.36633,9/10/2016,6,12,23,0.68,NA,NA,4.2,OV,GV,NV,0,NV,0,
Riverside Drive to Market Street,6,15,34.0209,-117.36633,9/10/2016,6,12,10,0.27,NA,NA,4.2,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,15,34.0209,-117.36633,9/10/2016,6,12,14,0.49,NA,NA,5.4,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,34.02049,-117.36659,9/10/2016,1,11.5,8,0.3,NA,NA,0,OV,SA,NV,NV,13,NV,
Riverside Drive to Market Street,6,16,34.02049,-117.36659,9/10/2016,1,11.5,12,0.16,NA,NA,0,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,34.02049,-117.36659,9/10/2016,1,11.5,10,0.15,NA,NA,0,OV,SA,17,NV,NV,NV,
Riverside Drive to Market Street,6,16,34.02049,-117.36659,9/10/2016,1,11.5,24,0.69,NA,NA,1,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,34.02049,-117.36659,9/10/2016,1,11.5,13,0.46,NA,NA,1,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,34.02049,-117.36659,9/10/2016,1,11.5,8,0.22,NA,NA,2.5,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,34.02049,-117.36659,9/10/2016,1,11.5,6,0.33,NA,NA,4,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,34.02049,-117.36659,9/10/2016,1,11.5,15,0.57,NA,NA,5.5,OV,GV,NV,0,NV,0,
Riverside Drive to Market Street,6,16,34.02049,-117.36659,9/10/2016,1,11.5,20,0.79,NA,NA,7,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,34.02049,-117.36659,9/10/2016,1,11.5,20,0.56,NA,NA,8.5,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,2,12.8,22,0.05,NA,NA,0,OV,SA,17,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,2,12.8,26,0.84,NA,NA,1.9,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,2,12.8,18,0.7,NA,NA,2.8,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,2,12.8,15,0.34,NA,NA,3.7,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,2,12.8,12,0.34,NA,NA,4.6,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,2,12.8,10,0.39,NA,NA,5.6,OV,GV,NV,0,NV,0,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,2,12.8,14,0.4,NA,NA,6.6,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,2,12.8,16,0.49,NA,NA,7.6,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,2,12.8,16,0.28,NA,NA,8.6,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,2,12.8,4,0,NA,NA,9.6,OV,SA,NV,NV,0,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,3,4.8,25,1.37,NA,NA,0,WD,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,3,4.8,22,0.61,NA,NA,0,WD,CO,17,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,3,4.8,29,1.54,NA,NA,0.7,WD,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,3,4.8,23,1.53,NA,NA,1.2,WD,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,3,4.8,26,1.22,NA,NA,1.9,WD,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,3,4.8,18,1.06,NA,NA,2.8,WD,CO,NV,16,NV,12,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,3,4.8,15,0.79,NA,NA,3.5,WD,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,3,4.8,8,0.46,NA,NA,4.2,WD,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,3,4.8,4,0.14,NA,NA,4.8,WD,GV,NV,NV,9,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,4,5,15,0.31,NA,NA,0,WD,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,4,5,2,0,NA,NA,0,WD,SA,17,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,4,5,2,0,NA,NA,0,OV,GV,NV,NV,10,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,4,5,20,0.66,NA,NA,0.5,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,4,5,22,0.36,NA,NA,0.5,WD,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,4,5,27,1.02,NA,NA,1,WD,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,4,5,27,0.86,NA,NA,1,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,4,5,32,1.19,NA,NA,1.5,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,4,5,29,1.12,NA,NA,1.5,WD,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,4,5,32,1.34,NA,NA,2,OV,GV,NV,12,NV,17,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,5,5,39,0.82,NA,NA,0,WD,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,5,5,44,0.68,NA,NA,0,WD,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,5,5,45,0.46,NA,NA,0,WD,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,5,5,33,0.38,NA,NA,0,WD,GV,17,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,5,5,34,0.38,NA,NA,0,WD,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,5,5,36,0.88,NA,NA,0.5,WD,GV,NV,17,NV,17,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,5,5,28,0.68,NA,NA,1,WD,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,5,5,18,0.49,NA,NA,1.5,WD,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,5,5,6,0.42,NA,NA,2,WD,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,NV,NV,9/10/2016,5,5,4,0,NA,NA,2.5,WD,GV,NV,NV,11,NV,
Riverside Drive to Market Street,6,16,34.02004,-117.36692,9/10/2016,6,7.2,23,0.28,NA,NA,0,UB,SA,17,NV,NV,NV,
Riverside Drive to Market Street,6,16,34.02004,-117.36692,9/10/2016,6,7.2,6,-0.03,NA,NA,0.7,UB,GV,NV,NV,3,NV,
Riverside Drive to Market Street,6,16,34.02004,-117.36692,9/10/2016,6,7.2,20,0.3,NA,NA,1.1,UB,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,34.02004,-117.36692,9/10/2016,6,7.2,15,0.65,NA,NA,1.8,UB,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,34.02004,-117.36692,9/10/2016,6,7.2,25,0.77,NA,NA,2.5,UB,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,34.02004,-117.36692,9/10/2016,6,7.2,32,0.68,NA,NA,3.2,UB,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,34.02004,-117.36692,9/10/2016,6,7.2,32,0.79,NA,NA,3.9,UB,GV,NV,NV,NV,7,
Riverside Drive to Market Street,6,16,34.02004,-117.36692,9/10/2016,6,7.2,29,0.86,NA,NA,4.6,UB,GV,NV,15,NV,NV,
Riverside Drive to Market Street,6,16,34.02004,-117.36692,9/10/2016,6,7.2,22,0.58,NA,NA,5.3,UB,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,16,34.02004,-117.36692,9/10/2016,6,7.2,13,0.16,NA,NA,6,UB,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,34.01974,-117.36734,9/10/2016,1,10,14,0.32,NA,NA,0,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,34.01974,-117.36734,9/10/2016,1,10,20,0.22,NA,NA,0,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,34.01974,-117.36734,9/10/2016,1,10,25,0.13,NA,NA,0,OV,SA,NV,NV,17,NV,
Riverside Drive to Market Street,6,17,34.01974,-117.36734,9/10/2016,1,10,9,0.08,NA,NA,0,WD,SA,17,NV,NV,NV,
Riverside Drive to Market Street,6,17,34.01974,-117.36734,9/10/2016,1,10,2,0,NA,NA,0,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,34.01974,-117.36734,9/10/2016,1,10,13,0.12,NA,NA,0.5,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,34.01974,-117.36734,9/10/2016,1,10,25,0.77,NA,NA,2,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,34.01974,-117.36734,9/10/2016,1,10,37,0.93,NA,NA,2.5,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,34.01974,-117.36734,9/10/2016,1,10,28,0.69,NA,NA,3,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,34.01974,-117.36734,9/10/2016,1,10,20,0.34,NA,NA,3.5,OV,SA,NV,17,NV,2,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,2,10.1,2,0,NA,NA,0,OV,SA,17,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,2,10.1,15,0.36,NA,NA,1,OV,GV,NV,NV,17,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,2,10.1,4,0,NA,NA,1,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,2,10.1,23,0.8,NA,NA,2,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,2,10.1,10,0.39,NA,NA,2,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,2,10.1,16,0.81,NA,NA,3,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,2,10.1,11,0.48,NA,NA,3,OV,FN/GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,2,10.1,22,0.83,NA,NA,4,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,2,10.1,14,0.56,NA,NA,4,OV,FN/GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,2,10.1,20,0.71,NA,NA,5,OV,FN/GV,NV,13,NV,6,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,3,9,15,0.36,NA,NA,4.5,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,3,9,28,0.58,NA,NA,5,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,3,9,29,0.65,NA,NA,5.5,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,3,9,30,0.72,NA,NA,6,OV,SA,NV,1,NV,3,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,3,9,26,0.64,NA,NA,6.5,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,3,9,16,0.58,NA,NA,7,OV,GV,NV,NV,NV,NV,
