yyyymmdd,Hr:Min:Sec,LA20,LA_20_2,F300,LA14,LA13,GLEN,LA11,F57C
20160710,18:00:00,25.0738,27.9315,27.2996,27.2195,27.1595,27.1054,26.9092,26.764
20160710,19:00:00,24.7894,26.3403,23.7597,23.7156,23.7158,23.7121,23.6816,23.6564
20160710,20:00:00,24.5949,25.9716,21.554,20.8873,20.8023,20.7523,20.6408,20.5843
20160710,21:00:00,24.4924,25.9444,21.3973,20.7184,20.6327,20.5828,20.474,20.421
20160710,22:00:00,24.3955,25.9597,21.3537,20.6716,20.5855,20.5354,20.426,20.3725
20160710,23:00:00,24.3015,26.003,21.3675,20.6899,20.6075,20.5608,20.4641,20.4216
20160711,0:00:00,24.1532,26.1546,20.5519,19.7366,19.6371,19.5805,19.4617,19.4038
20160711,1:00:00,24.0521,26.1509,20.4091,19.552,19.4447,19.3828,19.2505,19.1833
20160711,2:00:00,23.9665,26.2618,20.613,19.8117,19.7263,19.6827,19.6151,19.6058
20160711,3:00:00,23.8734,26.3295,20.6349,19.8198,19.7372,19.6974,19.572,19.4378
20160711,4:00:00,23.8726,26.3235,20.615,19.795,19.7106,19.6693,19.5609,19.4212
20160711,5:00:00,23.7844,26.1291,20.6899,19.8927,19.7665,19.6464,19.4289,19.3396
20160711,6:00:00,23.6555,25.9625,20.4964,20.0631,20.0248,20.0022,19.9445,19.9322
20160711,7:00:00,23.9101,27.191,23.9126,23.4746,23.782,24.111,24.7574,25.0794
20160711,8:00:00,24.0434,27.6768,25.5947,25.3958,25.3108,25.242,25.0201,24.8668
20160711,9:00:00,24.1796,28.2504,27.1205,27.0831,27.0214,26.9665,26.7734,26.6363
20160711,10:00:00,24.3284,28.5231,27.829,27.9133,27.8802,27.8448,27.7024,27.5978
20160711,11:00:00,24.6069,29.0447,29.2168,29.6894,29.7591,29.7971,29.857,29.8886
20160711,12:00:00,24.8055,29.0696,29.3219,29.7457,29.8051,29.8359,29.8767,29.8963
20160711,13:00:00,24.9062,29.1264,29.4687,29.8852,29.9438,29.974,30.0116,30.0284
20160711,14:00:00,25.095,29.1652,29.587,29.9896,30.0457,30.0739,30.1058,30.1187
20160711,15:00:00,25.2678,29.1484,29.5816,29.9777,30.0345,30.0634,30.0976,30.1124
20160711,16:00:00,25.3252,28.9946,29.1909,29.4675,29.4935,29.5003,29.4726,29.4445
20160711,17:00:00,25.5543,28.7915,28.7057,28.8552,28.851,28.8366,28.7509,28.6835
20160711,18:00:00,25.6557,28.3787,27.6262,27.5306,27.4694,27.4153,27.2224,27.0829
20160711,19:00:00,25.5691,26.8425,24.1723,24.0629,24.0487,24.0351,23.9776,23.9352
20160711,20:00:00,25.6873,26.5305,22.4508,21.8444,21.769,21.7252,21.6309,21.5893
20160711,21:00:00,25.7885,26.5535,22.5536,21.9726,21.901,21.8596,21.7712,21.7339
20160711,22:00:00,25.5911,26.5464,22.4164,21.832,21.7626,21.7234,21.6436,21.6134
20160711,23:00:00,25.5084,26.6791,22.6385,22.1207,22.0765,22.0579,22.0482,22.0288
20160712,0:00:00,25.3807,26.5343,22.1139,21.1803,21.0602,20.9914,20.845,20.775
20160712,1:00:00,25.1936,26.3248,21.6999,20.9611,20.865,20.808,20.6808,20.6172
20160712,2:00:00,24.9786,26.482,21.7092,21.1047,20.9551,20.8502,20.6551,20.5749
20160712,3:00:00,24.8686,26.3728,21.4443,20.8181,20.7171,20.6041,20.3924,20.3031
20160712,4:00:00,24.6596,26.2716,21.1023,20.3955,20.3212,20.2833,20.2241,20.2168
20160712,5:00:00,24.5464,26.1519,20.7534,19.9758,19.8809,19.8269,19.7142,19.6611
20160712,6:00:00,24.4587,26.1411,21.1544,20.6859,20.6495,20.6319,20.6017,20.5938
20160712,7:00:00,24.6174,27.534,24.8225,24.4661,24.3703,24.2964,24.7507,25.1366
20160712,8:00:00,24.5837,27.6689,25.4769,25.1308,25.0103,24.9159,24.808,25.8802
20160712,9:00:00,24.7394,28.3969,27.4768,27.4535,27.3945,27.3406,27.1457,27.004
20160712,10:00:00,24.9347,28.9093,28.8219,29.074,29.0799,29.071,28.995,28.931
20160712,11:00:00,25.1616,29.057,29.2659,29.5816,29.6061,29.6109,29.5759,29.5421
20160712,12:00:00,25.2462,28.9716,29.0731,29.2743,29.2715,29.2574,29.1709,29.1038
20160712,13:00:00,25.4831,29.2711,29.8649,30.258,30.307,30.3296,30.3446,30.3457
20160712,14:00:00,25.6378,29.0865,29.4296,29.6435,29.6482,29.6396,29.5694,29.5144
20160712,15:00:00,25.9213,29.1441,29.606,29.8126,29.815,29.8046,29.7285,29.6689
20160712,16:00:00,25.9803,29.071,29.447,29.6501,29.652,29.6406,29.5584,29.4913
20160712,17:00:00,26.0341,28.891,28.9978,29.0948,29.0707,29.0408,28.9071,28.8042
20160712,18:00:00,26.2542,28.5681,28.24,28.1908,28.137,28.0876,27.9053,27.7723
20160712,19:00:00,26.1612,26.9286,24.5878,24.4564,24.4298,24.4067,24.3204,24.258
20160712,20:00:00,26.1943,26.6586,23.0045,22.4652,22.4015,22.3657,22.2936,22.2695
20160712,21:00:00,26.3994,26.7239,23.2649,22.7877,22.7384,22.7133,22.6743,22.6773
20160712,22:00:00,26.6164,26.8795,23.7529,23.4123,23.4034,23.4097,23.189,23.0947
20160712,23:00:00,26.6214,26.9212,23.8184,23.3267,23.1924,23.1163,22.9569,22.886
20160713,0:00:00,26.3755,26.6033,22.8436,22.1978,22.0638,21.9885,21.8326,21.7621
20160713,1:00:00,26.193,26.7222,22.622,21.9048,21.8096,21.7527,21.6243,21.5614
20160713,2:00:00,26.0809,26.6098,22.7083,21.8973,21.7811,21.7144,21.5718,21.505
20160713,3:00:00,25.8991,26.4295,22.2458,21.6183,21.5307,21.4775,21.3548,21.2932
20160713,4:00:00,25.8008,26.4287,22.1968,21.5727,21.4866,21.4344,21.3146,21.2548
20160713,5:00:00,25.5974,26.3883,21.9974,21.3455,21.2564,21.2027,21.0801,21.0184
20160713,6:00:00,25.4727,26.4901,21.9844,21.3976,21.3498,21.3072,21.0709,20.9784
20160713,7:00:00,25.5816,27.5934,25.1952,25.0768,25.2939,25.4184,25.6838,25.8392
20160713,8:00:00,25.598,28.1032,26.874,26.8336,26.7931,26.756,26.6197,26.5228
20160713,9:00:00,25.7222,28.6586,28.4012,28.5682,28.5625,28.5479,28.4669,28.4064
20160713,10:00:00,25.9259,29.2025,29.7299,30.0713,30.0996,30.1074,30.0811,30.0548
20160713,11:00:00,26.074,29.4809,30.4733,31.023,31.1103,31.1611,31.2576,31.3175
20160713,12:00:00,26.1836,29.5875,30.7634,31.3639,31.4667,31.5285,31.6557,31.7365
20160713,13:00:00,26.312,29.7702,31.2776,32.0577,32.2148,32.3169,32.5624,32.7284
20160713,14:00:00,26.3594,29.5758,30.8081,31.3928,31.4964,31.5591,31.6887,31.7711
20160713,15:00:00,26.6342,29.5554,30.7895,31.2949,31.3773,31.4244,31.5102,31.5623
20160713,16:00:00,26.7928,29.4281,30.5129,30.9098,30.9629,30.9887,31.0131,31.022
20160713,17:00:00,26.9415,29.2356,30.0859,30.3722,30.3971,30.403,30.372,30.3427
20160713,18:00:00,27.1596,28.8911,29.3056,29.4195,29.405,29.3834,29.2788,29.1999
20160713,19:00:00,27.0682,27.1787,25.6225,25.6452,25.6537,25.6558,25.6431,25.6358
20160713,20:00:00,27.1942,26.7939,23.8635,23.4163,23.3626,23.3323,23.2711,23.2546
20160713,21:00:00,27.2009,26.8416,23.9759,23.5777,23.5379,23.5182,23.4911,23.5026
20160713,22:00:00,27.1094,26.8904,24.0318,23.6784,23.6546,23.6478,23.5536,23.4371
20160713,23:00:00,26.9163,26.9176,23.9796,23.6532,23.5718,23.4731,23.2803,23.201
20160714,0:00:00,26.6947,26.7814,23.2175,22.5037,22.4113,22.3564,22.2338,22.176
20160714,1:00:00,26.4783,26.634,22.9966,22.3332,22.2067,22.1353,21.9864,21.9192
20160714,2:00:00,26.2943,26.7405,22.7081,22.0099,21.9164,21.8603,21.7333,21.6711
20160714,3:00:00,26.1718,26.4768,22.4837,21.8718,21.785,21.732,21.609,21.5474
20160714,4:00:00,25.9715,26.4434,22.3017,21.6762,21.5884,21.5349,21.4115,21.3494
20160714,5:00:00,25.8726,26.4357,22.2384,21.616,21.5298,21.4775,21.3573,21.2973
20160714,6:00:00,25.6741,26.417,22.086,21.452,21.3651,21.3126,21.1926,21.1325
20160714,7:00:00,25.794,27.7179,25.6275,25.3247,25.2388,25.4446,25.8347,26.0279
20160714,8:00:00,25.7991,28.191,27.1258,27.1044,27.0674,27.0323,26.8995,26.8033
20160714,9:00:00,26.0183,28.7696,28.7353,28.9554,28.9634,28.9585,28.9041,28.8615
20160714,10:00:00,26.132,29.3113,30.0602,30.4964,30.5525,30.5807,30.6141,30.6304
20160714,11:00:00,26.2691,29.5574,30.7073,31.3081,31.41,31.4713,31.598,31.6791
20160714,12:00:00,26.4654,29.6321,30.9448,31.582,31.6963,31.7668,31.9201,32.0201
20160714,13:00:00,26.6498,29.662,31.0766,31.7188,31.8355,31.9075,32.0639,32.1654
20160714,14:00:00,26.7325,29.6109,30.9684,31.5466,31.6472,31.7075,31.8301,31.9078
20160714,15:00:00,27.1098,29.6328,31.0614,31.5584,31.6356,31.6788,31.7519,31.7951
20160714,16:00:00,27.0859,29.5184,30.8117,31.2677,31.3355,31.3719,31.4262,31.456
20160714,17:00:00,27.1479,29.3699,30.5138,30.9368,30.9987,31.0313,31.076,31.0993
20160714,18:00:00,27.0754,28.962,29.5054,29.743,29.7642,29.7689,29.7406,29.7155
20160714,19:00:00,26.8745,27.1758,25.5311,25.5676,25.5827,25.5897,25.5912,25.5932
20160714,20:00:00,26.688,26.6798,23.3317,22.8119,22.7446,22.7047,22.616,22.5777
20160714,21:00:00,26.6011,26.7665,23.4552,22.9835,22.9324,22.9054,22.8593,22.8562
20160714,22:00:00,26.5144,26.8577,23.5937,23.1884,23.1621,23.1432,22.9082,22.8165
20160714,23:00:00,26.4398,27.0518,23.829,23.108,23.0133,22.9568,22.8296,22.7701
20160715,0:00:00,26.3085,26.5002,22.6578,22.0725,21.9913,21.942,21.8284,21.7729
20160715,1:00:00,26.1729,26.5026,22.5174,21.9087,21.8235,21.7717,21.6521,21.5927
20160715,2:00:00,26.073,26.4699,22.427,21.8154,21.7301,21.6782,21.5587,21.4992
20160715,3:00:00,25.872,26.4335,22.2326,21.6038,21.5169,21.4642,21.3432,21.2827
20160715,4:00:00,25.7733,26.4254,22.1672,21.5385,21.4522,21.4,21.2806,21.2211
20160715,5:00:00,25.6735,26.4135,22.0824,21.4493,21.363,21.3109,21.192,21.1327
20160715,6:00:00,25.5731,26.3959,21.9807,21.3357,21.2476,21.1944,21.0731,21.0121
20160715,7:00:00,25.6248,27.2556,25.4219,25.6611,25.7475,25.8094,25.9786,26.1047
20160715,8:00:00,25.6879,27.4527,25.215,25.1827,25.7984,26.1465,26.874,27.2651
20160715,9:00:00,25.8803,28.5083,27.9889,27.9629,27.9033,27.8497,27.6579,27.5212
20160715,10:00:00,26.003,29.1623,29.6288,29.933,29.9491,29.9475,29.8929,29.8454
20160715,11:00:00,26.1354,29.3708,30.2055,30.6706,30.7324,30.7641,30.8042,30.823
20160715,12:00:00,26.3477,29.4954,30.545,31.0323,31.1023,31.14,31.1973,31.2287
20160715,13:00:00,26.5563,29.622,30.8913,31.419,31.5013,31.5479,31.6299,31.6784
20160715,14:00:00,26.7442,29.6682,31.1104,31.7387,31.8527,31.9229,32.0745,32.173
20160715,15:00:00,26.7253,29.6116,31.033,31.6862,31.8098,31.887,32.0587,32.1709
20160715,16:00:00,26.871,29.3892,30.4558,30.8389,30.8859,30.9067,30.9138,30.9081
20160715,17:00:00,26.8433,29.2592,30.1819,30.578,30.634,30.6623,30.694,30.7068
20160715,18:00:00,26.8671,28.8608,29.1713,29.3215,29.3183,29.3049,29.2228,29.1581
20160715,19:00:00,26.4851,27.1547,25.3303,25.3943,25.42,25.4351,25.4598,25.4775
20160715,20:00:00,26.2944,26.6724,23.0942,22.5665,22.5046,22.4699,22.4009,22.3792
20160715,21:00:00,26.1116,26.7916,23.1906,22.6998,22.6559,22.6366,22.5442,22.4216
20160715,22:00:00,26.0393,27.01,23.3463,22.6193,22.5218,22.4633,22.3304,22.2661
20160715,23:00:00,25.9274,26.7967,23.1016,22.5043,22.4171,22.3634,22.2373,22.1746
20160716,0:00:00,25.7729,26.424,22.1641,21.5207,21.4323,21.3789,21.2567,21.1955
20160716,1:00:00,25.6719,26.4012,22.0532,21.4037,21.3144,21.2605,21.1371,21.0751
20160716,2:00:00,25.5709,26.3791,21.9385,21.275,21.1836,21.1283,21.0016,20.9374
20160716,3:00:00,25.4722,26.373,21.88,21.2207,21.131,21.077,20.954,20.8921
20160716,4:00:00,25.3723,26.356,21.787,21.118,21.027,20.9721,20.8474,20.7842
20160716,5:00:00,25.4005,26.3389,21.7689,21.0941,21.0017,20.9458,20.8183,20.7534
20160716,6:00:00,25.3036,26.3463,21.7462,21.0782,20.988,20.9338,20.8108,20.7487
20160716,7:00:00,25.3658,27.4874,24.8816,25.3702,25.4768,25.5482,25.7308,25.8599
20160716,8:00:00,25.3504,27.7676,25.8667,25.5523,25.443,25.357,25.0857,25.6497
20160716,9:00:00,25.5529,28.2488,27.2582,27.09,26.9976,26.9211,26.6692,26.4936
20160716,10:00:00,25.7014,29.0316,29.2558,29.5049,29.5085,29.4982,29.4198,29.3562
20160716,11:00:00,25.9257,29.2517,29.8564,30.2236,30.2588,30.271,30.254,30.2317
20160716,12:00:00,26.0511,29.4578,30.4689,31.0632,31.1651,31.226,31.3494,31.4257
20160716,13:00:00,26.3376,29.5314,30.7411,31.3793,31.496,31.5678,31.7226,31.8212
20160716,14:00:00,26.4316,29.5096,30.7293,31.3688,31.4912,31.5681,31.7411,31.8552
20160716,15:00:00,26.5023,29.4137,30.4533,30.906,30.9736,31.0094,31.0598,31.0841
20160716,16:00:00,26.5511,29.1546,29.762,29.9505,29.9462,29.93,29.8323,29.7538
20160716,17:00:00,26.6228,29.0814,29.6187,29.8081,29.8051,29.7896,29.6924,29.6119
20160716,18:00:00,26.5263,28.5063,28.095,27.9059,27.8114,27.732,27.4638,27.271
20160716,19:00:00,26.0513,26.8382,24.3187,24.1278,24.0852,24.0503,23.9311,23.8459
20160716,20:00:00,25.9067,26.726,22.9425,22.4036,22.3494,22.3226,22.285,22.293
20160716,21:00:00,25.8272,26.8833,23.2463,22.4949,22.3732,22.3031,22.153,22.0834
20160716,22:00:00,25.7466,27.0354,23.0428,22.3747,22.283,22.2275,22.1003,22.038
20160716,23:00:00,25.529,26.7475,22.7837,22.1642,22.0765,22.023,21.8988,21.837
20160717,0:00:00,25.376,26.3854,21.8744,21.2176,21.1302,21.0779,20.9598,20.9011
20160717,1:00:00,25.2719,26.3403,21.698,21.0144,20.9221,20.8666,20.7408,20.677
20160717,2:00:00,25.1737,26.3357,21.6453,20.9643,20.8733,20.8187,20.6955,20.6334
20160717,3:00:00,25.1737,26.3357,21.6426,20.9639,20.873,20.8186,20.6955,20.6333
20160717,4:00:00,25.0971,26.4762,21.5273,20.8075,20.7101,20.6516,20.519,20.451
20160717,5:00:00,24.9714,26.2893,21.4097,20.7055,20.6107,20.5538,20.4251,20.3592
20160717,6:00:00,24.8933,26.2922,21.5218,20.7267,20.6272,20.569,20.4415,20.3784
20160717,7:00:00,25.0573,27.3605,24.8237,25.1901,25.289,25.3574,25.5387,25.6691
20160717,8:00:00,25.0652,27.7957,25.8319,25.5693,25.4741,25.3978,25.1515,25.2095
20160717,9:00:00,25.1975,28.4137,27.6069,27.6442,27.606,27.5678,27.4185,27.3085
20160717,10:00:00,25.3083,28.9324,28.9633,29.2389,29.2525,29.2497,29.1936,29.145
20160717,11:00:00,25.5406,29.1775,29.6558,30.0927,30.1516,30.1815,30.2173,30.2325
20160717,12:00:00,25.6654,29.3435,30.1109,30.6532,30.7419,30.7933,30.8904,30.9483
20160717,13:00:00,25.9553,29.4001,30.3193,30.8772,30.9732,31.0304,31.1455,31.2176
20160717,14:00:00,26.0293,29.318,30.1111,30.5525,30.6176,30.6521,30.7011,30.726
20160717,15:00:00,26.114,29.259,29.9686,30.3288,30.3732,30.3929,30.4008,30.3978
20160717,16:00:00,26.1889,29.2098,29.868,30.1995,30.2367,30.2509,30.2416,30.2251
20160717,17:00:00,26.2213,28.8741,28.9954,29.064,29.0326,28.9978,28.8522,28.7426
20160717,18:00:00,26.0173,28.2787,27.4093,27.1457,27.0379,26.9502,26.6641,26.4623
20160717,19:00:00,25.6458,26.7158,23.848,23.6155,23.5668,23.5281,23.3992,23.3071
20160717,20:00:00,25.5044,26.6506,22.5691,21.9929,21.9332,21.9028,21.8554,21.8542
20160717,21:00:00,25.4091,26.6828,22.5487,21.9797,21.925,21.8991,21.8683,21.7777
20160717,22:00:00,25.2305,26.844,22.8036,21.935,21.8163,21.748,21.6014,21.5322
20160717,23:00:00,25.1324,26.8486,22.7599,21.9028,21.7844,21.7167,21.5726,21.5054
20160718,0:00:00,24.9939,26.3059,21.5928,20.8156,20.7174,20.6597,20.5328,20.4699
20160718,1:00:00,24.8954,26.3051,21.5565,20.7722,20.6746,20.6175,20.4929,20.4316
20160718,2:00:00,24.7757,26.2907,21.3369,20.6322,20.5406,20.4863,20.3651,20.3042
20160718,3:00:00,24.6743,26.2661,21.2192,20.5039,20.4108,20.3557,20.2326,20.1703
20160718,4:00:00,24.5744,26.252,21.1323,20.4123,20.3191,20.2639,20.141,20.0788
20160718,5:00:00,24.5744,26.252,21.1302,20.412,20.3189,20.2637,20.141,20.0788
20160718,6:00:00,24.4764,26.4159,21.2134,20.5128,20.4514,20.4263,20.2643,20.1487
20160718,7:00:00,24.5928,27.467,24.4792,24.3768,24.5822,24.7022,24.9647,25.1207
20160718,8:00:00,24.7126,27.9425,26.2173,26.1761,26.1417,26.1094,25.9872,25.8986
20160718,9:00:00,24.7425,28.4498,27.6902,27.8726,27.8759,27.868,27.8058,27.7561
20160718,10:00:00,24.8682,29.0042,29.1259,29.5428,29.5963,29.6226,29.6497,29.6587
20160718,11:00:00,24.9789,29.1824,29.6304,30.2292,30.3362,30.4012,30.5378,30.6224
20160718,12:00:00,25.1649,29.2358,29.8742,30.601,30.7509,30.8482,31.081,31.2357
20160718,13:00:00,25.2898,29.3703,30.2325,30.9979,31.1575,31.2617,31.5132,31.6811
20160718,14:00:00,25.4548,29.291,30.0702,30.7653,30.9093,31.0024,31.2232,31.3698
20160718,15:00:00,25.4389,29.2322,29.8903,30.4951,30.6147,30.6896,30.8564,30.9634
20160718,16:00:00,25.5174,29.0783,29.4733,29.8691,29.9305,29.9632,30.0102,30.0344
20160718,17:00:00,25.4569,28.8238,28.7566,28.9554,28.9645,28.9594,28.8975,28.8441
20160718,18:00:00,25.3863,28.4451,27.7945,27.8463,27.8268,27.8031,27.6972,27.6177
20160718,19:00:00,24.9826,26.7545,23.8934,23.8574,23.8643,23.866,23.8536,23.8432
20160718,20:00:00,24.6873,26.3929,21.5655,20.8458,20.7543,20.7003,20.5799,20.5185
20160718,21:00:00,24.5908,26.4118,21.5263,20.8051,20.7128,20.6583,20.5359,20.4724
20160718,22:00:00,24.5009,26.5003,21.6037,20.8828,20.7943,20.7435,20.636,20.586
20160718,23:00:00,24.3083,26.549,21.563,20.8367,20.7517,20.7046,20.6124,20.5768
20160719,0:00:00,24.1603,26.2486,20.6416,19.7802,19.6724,19.6107,19.4809,19.4174
20160719,1:00:00,24.066,26.2989,20.6445,19.776,19.6714,19.6133,19.5002,19.4537
20160719,2:00:00,23.97,26.321,20.6439,19.7814,19.6791,19.623,19.5172,19.4773
20160719,3:00:00,23.9843,26.4408,20.914,20.0929,20.0098,19.9707,19.8595,19.7229
20160719,4:00:00,23.8493,26.0677,20.2327,19.436,19.3487,19.3024,19.2204,19.1939
20160719,5:00:00,23.7444,26.0042,20.0612,19.2456,19.1511,19.0988,18.9954,18.9498
20160719,6:00:00,23.7347,25.9158,19.8848,19.0385,18.9293,18.8644,18.7163,18.6317
20160719,7:00:00,23.9499,27.6961,24.9645,24.9318,24.9494,24.9619,24.99,25.0161
20160719,8:00:00,24.0749,28.1795,26.7272,27.0936,27.1796,27.2358,27.3702,27.4629
20160719,9:00:00,24.098,28.6107,28.0726,28.6869,28.8175,28.9031,29.1111,29.2511
20160719,10:00:00,24.4291,29.1146,29.4495,30.164,30.3035,30.393,30.6033,30.7415
20160719,11:00:00,24.4423,29.2163,29.7624,30.6162,30.7989,30.9204,31.2237,31.4285
20160719,12:00:00,24.5407,29.2896,29.969,30.8637,31.0608,31.1927,31.526,31.752
20160719,13:00:00,24.7272,29.3495,30.203,31.2014,31.4332,31.5913,32.0034,32.2878
20160719,14:00:00,24.9222,29.3834,30.3218,31.3005,31.5278,31.6827,32.0859,32.3644
20160719,15:00:00,25.0022,29.3351,30.1626,31.0157,31.207,31.335,31.6582,31.8781
20160719,16:00:00,24.9885,29.2483,29.9445,30.7371,30.9134,31.0308,31.3244,31.5239
20160719,17:00:00,25.0388,29.0711,29.4685,30.1157,30.2541,30.3441,30.5596,30.7037
20160719,18:00:00,25.0477,28.6714,28.4176,28.8324,28.9165,28.9686,29.0811,29.1551
20160719,19:00:00,24.6294,26.9266,24.3793,24.628,24.7154,24.7762,24.9354,25.0478
20160719,20:00:00,24.2869,26.32,21.2313,20.4938,20.4002,20.3445,20.2176,20.1493
20160719,21:00:00,24.1883,26.3289,21.1409,20.3869,20.2906,20.2333,20.1033,20.0335
20160719,22:00:00,24.088,26.3193,21.0308,20.2682,20.1718,20.115,19.9883,19.9221
20160719,23:00:00,23.9907,26.3286,20.9857,20.2117,20.1125,20.0538,19.9212,19.8498
20160720,0:00:00,23.8403,26.4785,20.1323,19.2112,19.092,19.021,18.8575,18.7628
20160720,1:00:00,23.7408,26.454,20.0605,19.1407,19.0199,18.9471,18.7761,18.6735
20160720,2:00:00,23.635,26.368,19.8846,18.9773,18.8607,18.7913,18.6316,18.5383
20160720,3:00:00,23.5374,26.3973,19.8186,18.8894,18.7709,18.7009,18.542,18.4509
20160720,4:00:00,23.4425,26.4214,19.8302,18.908,18.7935,18.7269,18.5802,18.4994
20160720,5:00:00,23.3298,26.281,19.5178,18.5851,18.4677,18.3987,18.2443,18.1571
20160720,6:00:00,23.2349,26.3088,19.5178,18.571,18.4448,18.3679,18.1829,18.0674
20160720,7:00:00,23.467,28.1104,24.8254,24.8498,24.8934,24.9257,25.0142,25.0847
20160720,8:00:00,23.6061,28.6296,26.763,27.2477,27.3742,27.4605,27.6838,27.8406
20160720,9:00:00,23.7639,29.1963,28.5757,29.3932,29.5815,29.7089,30.0366,30.2612
20160720,10:00:00,23.9899,29.6694,29.9325,30.9609,31.1933,31.351,31.7586,32.0371
20160720,11:00:00,24.1062,29.7171,30.1993,31.3457,31.6169,31.804,32.3009,32.6459
20160720,12:00:00,24.3233,29.7982,30.456,31.5835,31.8495,32.0328,32.518,32.8547
20160720,13:00:00,24.5034,29.8121,30.5362,31.6781,31.9522,32.1419,32.6475,33
20160720,14:00:00,24.6712,29.8079,30.5319,31.6552,31.9276,32.1162,32.6197,32.9714
20160720,15:00:00,24.75,29.7664,30.4268,31.499,31.7593,31.9391,32.4174,32.7513
20160720,16:00:00,24.8144,29.6829,30.16,31.1142,31.3415,31.4971,31.9039,32.1858
20160720,17:00:00,24.8531,29.4814,29.5999,30.4095,30.6016,30.7319,31.0678,31.2999
20160720,18:00:00,24.8874,29.2194,28.9054,29.5799,29.7436,29.8547,30.1411,30.341
20160720,19:00:00,24.7297,27.412,24.6493,25.1212,25.2901,25.4136,25.7662,26.0247
20160720,20:00:00,24.4738,26.6933,21.2529,20.5065,20.4182,20.3676,20.2618,20.215
20160720,21:00:00,24.4842,26.7777,21.431,20.6973,20.6054,20.5506,20.4248,20.3569
20160720,22:00:00,24.3824,26.7598,21.2895,20.5397,20.4468,20.3921,20.2696,20.2061
20160720,23:00:00,24.2821,26.7452,21.1843,20.418,20.3218,20.265,20.1367,20.0688
20160721,0:00:00,24.1281,25.9105,20.1703,19.3705,19.2696,19.2099,19.0748,19.0003
20160721,1:00:00,24.0344,25.9445,20.1771,19.3463,19.2332,19.1635,18.9942,18.8891
20160721,2:00:00,23.9219,25.8262,19.8593,19.0012,18.8861,18.8163,18.652,18.5552
20160721,3:00:00,23.8287,25.8626,19.8916,19.0338,18.9173,18.8461,18.6752,18.5706
20160721,4:00:00,23.7277,25.8396,19.782,18.9125,18.7938,18.7211,18.5462,18.4385
20160721,5:00:00,23.6225,25.7862,19.5969,18.7181,18.6011,18.5305,18.3653,18.2679
20160721,6:00:00,23.4215,25.7438,19.405,18.5151,18.3958,18.3232,18.1516,18.0489
20160721,7:00:00,23.764,27.7368,25.0886,25.2003,25.264,25.3114,25.4463,25.5532
20160721,8:00:00,23.8038,28.2456,26.9506,27.5347,27.686,27.791,28.0706,28.27
20160721,9:00:00,23.9685,28.8927,28.8547,29.7525,29.9598,30.1011,30.4698,30.7247
20160721,10:00:00,24.2676,29.2892,30.0156,31.126,31.3836,31.561,32.0306,32.3569
20160721,11:00:00,24.3884,29.4235,30.3883,31.5649,31.8429,32.035,32.5474,32.9046
20160721,12:00:00,24.7015,29.5467,30.7489,31.9377,32.22,32.4155,32.9379,33.303
20160721,13:00:00,24.8834,29.5665,30.8438,32.0467,32.3364,32.5377,33.0785,33.4579
20160721,14:00:00,24.9709,29.5357,30.7815,31.9325,32.2098,32.4022,32.9173,33.2784
20160721,15:00:00,25.0646,29.5521,30.832,31.9734,32.249,32.4401,32.9517,33.3106
20160721,16:00:00,25.1274,29.4341,30.4989,31.4836,31.7147,31.8729,32.2874,32.5757
20160721,17:00:00,25.1691,29.2551,30.0733,30.9943,31.2137,31.3641,31.7594,32.0356
20160721,18:00:00,25.1639,28.8108,28.8608,29.4537,29.5898,29.6804,29.9061,30.0623
20160721,19:00:00,24.7399,27.0333,24.717,25.1117,25.2446,25.3396,25.6018,25.7909
20160721,20:00:00,24.4885,26.3351,21.4575,20.7421,20.6435,20.5818,20.4281,20.3338
20160721,21:00:00,24.3785,26.2468,21.1934,20.5092,20.4284,20.3821,20.2844,20.2406
20160721,22:00:00,24.2771,26.2263,21.0658,20.3758,20.296,20.2509,20.159,20.1206
20160721,23:00:00,24.1808,26.2463,21.0205,20.2944,20.2035,20.1499,20.0304,19.969
20160722,0:00:00,24.0292,26.373,20.1615,19.3047,19.1956,19.1305,18.98,18.8933
20160722,1:00:00,23.932,26.3768,20.1124,19.2267,19.107,19.0334,18.8538,18.7416
20160722,2:00:00,23.9253,26.327,20.0021,19.1503,19.0456,18.9844,18.8484,18.7749
20160722,3:00:00,23.8268,26.325,19.921,19.0303,18.9149,18.8457,18.6851,18.5914
20160722,4:00:00,23.7274,26.3086,19.832,18.9065,18.7796,18.7014,18.5111,18.392
20160722,5:00:00,23.6206,26.2408,19.6211,18.691,18.5671,18.4921,18.3154,18.2102
20160722,6:00:00,23.6231,26.2531,19.7066,18.8658,18.7671,18.7105,18.5899,18.5285
20160722,7:00:00,23.8692,28.1851,25.2712,25.4061,25.4789,25.533,25.6874,25.8087
20160722,8:00:00,24.0071,28.718,27.2058,27.8003,27.9575,28.0668,28.36,28.5697
20160722,9:00:00,24.1569,29.2489,28.9301,29.8862,30.1174,30.2776,30.706,31.0071
20160722,10:00:00,24.4156,29.8373,30.5343,31.7145,31.9902,32.1806,32.687,33.0396
20160722,11:00:00,24.5403,29.9465,30.8621,32.1031,32.3975,32.6018,33.1489,33.5314
20160722,12:00:00,24.8447,30.0576,31.1858,32.4378,32.7375,32.9458,33.5051,33.8971
20160722,13:00:00,25.0319,30.1009,31.3304,32.5963,32.9034,33.1174,33.6944,34.0998
