yyyymmdd,Hr:Min:Sec,F37B-Hard,F37B-Soft
20160901,1:00:00,21.4202,20.8814
20160901,2:00:00,21.2793,20.9057
20160901,3:00:00,21.1748,20.9
20160901,4:00:00,21.0338,20.9249
20160901,5:00:00,20.9676,20.9273
20160901,6:00:00,20.8799,20.8715
20160901,7:00:00,20.8616,21.978
20160901,8:00:00,20.9287,21.7798
20160901,9:00:00,21.1415,22.3374
20160901,10:00:00,21.4546,22.6958
20160901,11:00:00,21.6649,22.9113
20160901,12:00:00,22.0225,22.9683
20160901,13:00:00,22.3114,22.973
20160901,14:00:00,22.9743,22.8382
20160901,15:00:00,23.2354,22.6673
20160901,16:00:00,22.8815,22.3525
20160901,17:00:00,23.2171,21.9549
20160901,18:00:00,22.5826,22.4492
20160901,19:00:00,22.1848,21.2505
20160901,20:00:00,20.9871,20.9368
20160901,21:00:00,19.7765,20.9933
20160901,22:00:00,19.8457,21.0587
20160901,23:00:00,20.2086,21.1211
20160902,0:00:00,20.3841,21.027
20160902,1:00:00,20.4177,21.1468
20160902,2:00:00,20.4225,21.2551
20160902,3:00:00,20.4246,21.3057
20160902,4:00:00,20.9193,21.3338
20160902,5:00:00,20.8724,21.3463
20160902,6:00:00,20.9265,21.0692
20160902,7:00:00,20.8989,21.7937
20160902,8:00:00,20.8192,21.5088
20160902,9:00:00,20.9154,22.0139
20160902,10:00:00,20.9836,22.3433
20160902,11:00:00,21.3299,22.5006
20160902,12:00:00,21.9738,22.5028
20160902,13:00:00,22.1531,22.533
20160902,14:00:00,23.1563,22.4228
20160902,15:00:00,22.9422,22.2704
20160902,16:00:00,22.4573,21.9583
20160902,17:00:00,22.3882,21.5234
20160902,18:00:00,22.2465,22.1428
20160902,19:00:00,21.8073,21.0784
20160902,20:00:00,21.4339,20.7779
20160902,21:00:00,21.1913,20.8553
20160902,22:00:00,21.1013,20.9575
20160902,23:00:00,21.1073,21.0845
20160903,0:00:00,21.0775,20.4672
20160903,1:00:00,21.0686,20.682
20160903,2:00:00,20.9402,20.774
20160903,3:00:00,20.9286,20.6281
20160903,4:00:00,20.567,20.4229
20160903,5:00:00,20.3591,20.4276
20160903,6:00:00,20.2866,20.7998
20160903,7:00:00,20.1353,20.9184
20160903,8:00:00,20.1185,20.5744
20160903,9:00:00,20.1358,21.1781
20160903,10:00:00,20.0841,21.5331
20160903,11:00:00,20.2545,21.708
20160903,12:00:00,20.7237,21.7504
20160903,13:00:00,21.1252,21.7544
20160903,14:00:00,21.7509,21.7569
20160903,15:00:00,21.6,21.5743
20160903,16:00:00,21.3161,21.1907
20160903,17:00:00,21.416,20.6084
20160903,18:00:00,20.98,21.1812
20160903,19:00:00,20.6727,20.5214
20160903,20:00:00,20.3944,20.6656
20160903,21:00:00,20.3137,20.998
20160903,22:00:00,20.2673,21.0257
20160903,23:00:00,20.1869,20.5874
20160904,0:00:00,20.1667,20.1818
20160904,1:00:00,20.1636,20.1175
20160904,2:00:00,20.1635,20.115
20160904,3:00:00,20.1822,20.1099
20160904,4:00:00,20.1164,20.1201
20160904,5:00:00,20.0461,20.036
20160904,6:00:00,19.8903,20.5701
20160904,7:00:00,19.6951,20.276
20160904,8:00:00,19.7291,19.652
20160904,9:00:00,19.8282,20.2535
20160904,10:00:00,19.9003,20.6788
20160904,11:00:00,20.1954,21.0619
20160904,12:00:00,20.6718,21.2146
20160904,13:00:00,20.8194,21.1874
20160904,14:00:00,21.0433,21.1816
20160904,15:00:00,21.1725,20.9884
20160904,16:00:00,21.0487,20.7844
20160904,17:00:00,20.7953,20.2542
20160904,18:00:00,20.5085,20.8269
20160904,19:00:00,20.2098,20.1602
20160904,20:00:00,20.1078,20.4334
20160904,21:00:00,20.0554,20.26
20160904,22:00:00,19.8696,20.1026
20160904,23:00:00,19.7374,20.1088
20160905,0:00:00,19.6335,19.9244
20160905,1:00:00,19.6959,19.8439
20160905,2:00:00,19.658,19.8421
20160905,3:00:00,19.4497,19.8378
20160905,4:00:00,19.3366,19.8479
20160905,5:00:00,19.2943,19.7539
20160905,6:00:00,19.3858,19.886
20160905,7:00:00,19.4404,20.1009
20160905,8:00:00,19.4937,19.4802
20160905,9:00:00,19.6745,20.1968
20160905,10:00:00,19.9322,20.7484
20160905,11:00:00,20.2372,21.1455
20160905,12:00:00,20.4956,21.2497
20160905,13:00:00,20.6969,21.3335
20160905,14:00:00,20.965,21.2904
20160905,15:00:00,21.085,21.1086
20160905,16:00:00,20.9345,20.7669
20160905,17:00:00,20.9427,20.2225
20160905,18:00:00,20.6147,20.7001
20160905,19:00:00,20.241,19.823
20160905,20:00:00,20.033,19.8309
20160905,21:00:00,19.9255,19.9706
20160905,22:00:00,19.8572,19.9296
20160905,23:00:00,19.7753,20.008
20160906,0:00:00,19.7545,20.1683
20160906,1:00:00,19.62,20.1305
20160906,2:00:00,19.4268,20.2705
20160906,3:00:00,19.2855,20.2883
20160906,4:00:00,19.1775,20.4299
20160906,5:00:00,19.3855,20.3987
20160906,6:00:00,19.5635,19.9271
20160906,7:00:00,19.6569,20.4328
20160906,8:00:00,19.7125,20.2122
20160906,9:00:00,19.8962,20.934
20160906,10:00:00,20.0554,21.3753
20160906,11:00:00,20.5391,21.6398
20160906,12:00:00,21.0806,21.7999
20160906,13:00:00,21.2671,21.9464
20160906,14:00:00,21.6854,21.7805
20160906,15:00:00,21.477,21.7273
20160906,16:00:00,21.192,21.3375
20160906,17:00:00,21.1984,20.7895
20160906,18:00:00,20.8149,21.1011
20160906,19:00:00,20.3941,19.8562
20160906,20:00:00,20.2344,19.6753
20160906,21:00:00,20.1208,19.679
20160906,22:00:00,19.9764,19.6305
20160906,23:00:00,19.9356,19.5712
20160907,0:00:00,19.9206,21.2043
20160907,1:00:00,19.8339,21.1731
20160907,2:00:00,19.787,21.1815
20160907,3:00:00,19.7401,21.1921
20160907,4:00:00,19.6553,21.2032
20160907,5:00:00,19.6749,21.2159
20160907,6:00:00,19.7599,21.2134
20160907,7:00:00,19.7085,22.1424
20160907,8:00:00,19.7475,21.9513
20160907,9:00:00,19.9909,22.4841
20160907,10:00:00,20.327,22.8614
20160907,11:00:00,20.8023,22.9905
20160907,12:00:00,21.3176,23.033
20160907,13:00:00,21.477,23.0469
20160907,14:00:00,22.019,22.924
20160907,15:00:00,21.6724,22.7622
20160907,16:00:00,25.9792,22.4559
20160907,17:00:00,28.8961,22.0786
20160907,18:00:00,27.9797,22.5797
20160907,19:00:00,26.3157,21.6503
20160907,20:00:00,24.7122,21.7225
20160907,21:00:00,23.4932,21.9911
20160907,22:00:00,22.758,22.2949
20160907,23:00:00,22.2411,22.3534
20160908,0:00:00,21.68,21.501
20160908,1:00:00,21.3359,21.4286
20160908,2:00:00,21.0899,21.4292
20160908,3:00:00,20.9481,21.4314
20160908,4:00:00,20.8157,21.4335
20160908,5:00:00,20.7022,21.4347
20160908,6:00:00,20.6633,21.7797
20160908,7:00:00,20.6298,21.72
20160908,8:00:00,20.6829,21.4167
20160908,9:00:00,21.029,22.0302
20160908,10:00:00,21.2819,22.4799
20160908,11:00:00,21.4179,22.8339
20160908,12:00:00,23.0775,22.9976
20160908,13:00:00,23.8411,22.9679
20160908,14:00:00,23.8716,22.8398
20160908,15:00:00,23.3478,22.6634
20160908,16:00:00,22.7259,22.412
20160908,17:00:00,22.1331,21.8533
20160908,18:00:00,21.7569,22.3152
20160908,19:00:00,21.3621,21.0505
20160908,20:00:00,21.0896,21.1028
20160908,21:00:00,20.893,21.1564
20160908,22:00:00,20.7524,21.1935
20160908,23:00:00,20.8188,21.1933
20160909,0:00:00,20.7042,20.5815
20160909,1:00:00,20.7518,20.5868
20160909,2:00:00,20.7231,20.5821
20160909,3:00:00,20.6375,20.576
20160909,4:00:00,20.5459,20.6467
20160909,5:00:00,20.5269,20.6456
20160909,6:00:00,20.5197,20.4881
20160909,7:00:00,20.5236,21.1251
20160909,8:00:00,20.476,20.9267
20160909,9:00:00,20.5396,21.6669
20160909,10:00:00,20.6873,22.1974
20160909,11:00:00,21.0092,22.4129
20160909,12:00:00,21.4855,22.5766
20160909,13:00:00,21.6253,22.5807
20160909,14:00:00,22.2169,22.5173
20160909,15:00:00,21.644,22.2987
20160909,16:00:00,21.4044,21.8993
20160909,17:00:00,21.3214,21.2807
20160909,18:00:00,21.1631,21.6195
20160909,19:00:00,20.9532,20.2335
20160909,20:00:00,20.8211,20.245
20160909,21:00:00,20.7078,20.2532
20160909,22:00:00,20.621,20.2235
20160909,23:00:00,20.4605,20.2346
20160910,0:00:00,20.3631,19.9859
20160910,1:00:00,20.3162,19.9955
20160910,2:00:00,20.1768,20.0522
20160910,3:00:00,20.0736,20.074
20160910,4:00:00,20.0746,20.094
20160910,5:00:00,20.0471,20.1147
20160910,6:00:00,19.9779,20.0499
20160910,7:00:00,19.7972,20.944
20160910,8:00:00,19.8939,20.9107
20160910,9:00:00,20.2266,21.5793
20160910,10:00:00,20.4042,21.9968
20160910,11:00:00,20.8655,22.2068
20160910,12:00:00,21.4457,22.2567
20160910,13:00:00,21.7257,22.4101
20160910,14:00:00,22.004,22.2485
20160910,15:00:00,21.7036,22.0643
20160910,16:00:00,21.4583,21.7151
20160910,17:00:00,21.434,21.2968
20160910,18:00:00,21.1619,21.5977
20160910,19:00:00,20.9077,20.0852
20160910,20:00:00,20.6971,20.0323
20160910,21:00:00,20.584,20.0458
20160910,22:00:00,20.4715,20.0704
20160910,23:00:00,20.3409,20.114
20160911,0:00:00,20.2845,19.9273
20160911,1:00:00,20.2674,19.9666
20160911,2:00:00,20.1532,19.9574
20160911,3:00:00,20.0864,19.948
20160911,4:00:00,19.9929,19.9764
20160911,5:00:00,19.9075,19.9743
20160911,6:00:00,19.9699,19.8877
20160911,7:00:00,19.954,20.8671
20160911,8:00:00,19.9299,20.7189
20160911,9:00:00,20.0743,21.3719
20160911,10:00:00,20.2108,21.734
20160911,11:00:00,20.4933,21.9161
20160911,12:00:00,21.0261,21.9525
20160911,13:00:00,21.3611,21.9497
20160911,14:00:00,21.8372,21.8107
20160911,15:00:00,21.4544,21.6526
20160911,16:00:00,21.1453,21.3247
20160911,17:00:00,20.9744,20.7902
20160911,18:00:00,20.7566,21.2353
20160911,19:00:00,20.4485,19.9868
20160911,20:00:00,20.3217,20.1134
20160911,21:00:00,20.2089,20.1354
20160911,22:00:00,20.1656,20.2281
20160911,23:00:00,20.1046,20.3483
20160912,0:00:00,19.9101,20.0504
20160912,1:00:00,20.0465,20.1281
20160912,2:00:00,19.9933,20.4322
20160912,3:00:00,19.9345,19.9323
20160912,4:00:00,19.8702,19.9099
20160912,5:00:00,19.7431,19.8388
20160912,6:00:00,19.8531,20.2651
20160912,7:00:00,19.7827,20.1321
20160912,8:00:00,19.7556,19.6296
20160912,9:00:00,19.7888,20.2173
20160912,10:00:00,19.8989,20.6467
20160912,11:00:00,19.9687,21.0099
20160912,12:00:00,20.047,21.201
20160912,13:00:00,20.1492,21.0581
20160912,14:00:00,20.3832,20.9195
20160912,15:00:00,20.4178,20.721
20160912,16:00:00,20.4402,20.3051
20160912,17:00:00,20.3696,19.533
20160912,18:00:00,20.3365,20.054
20160912,19:00:00,20.2731,20.0416
20160912,20:00:00,20.2045,19.9932
20160912,21:00:00,20.1099,19.9922
20160912,22:00:00,20.0909,19.9906
20160912,23:00:00,19.997,20.0075
20160913,0:00:00,19.8778,19.3214
20160913,1:00:00,19.7642,19.3207
20160913,2:00:00,19.6696,19.3214
20160913,3:00:00,19.6507,19.3215
20160913,4:00:00,19.5845,19.3229
20160913,5:00:00,19.5183,19.3233
20160913,6:00:00,19.4554,19.3927
20160913,7:00:00,19.407,19.3684
20160913,8:00:00,19.2719,17.9348
20160913,9:00:00,19.2594,17.7058
20160913,10:00:00,19.3059,17.7501
20160913,11:00:00,19.3943,17.8418
20160913,12:00:00,19.4886,17.8436
20160913,13:00:00,19.479,17.6124
20160913,14:00:00,19.4598,18.2839
20160913,15:00:00,19.3971,18.351
20160913,16:00:00,19.3211,17.6809
20160913,17:00:00,19.3885,18.7633
20160913,18:00:00,19.429,19.479
20160913,19:00:00,19.2234,19.2869
20160913,20:00:00,19.0446,19.3072
20160913,21:00:00,18.9083,19.2257
20160913,22:00:00,18.7474,19.2241
20160913,23:00:00,18.5682,19.2354
20160914,0:00:00,18.3777,18.6387
20160914,1:00:00,18.264,18.6343
20160914,2:00:00,18.0652,18.63
20160914,3:00:00,18.0611,18.5453
20160914,4:00:00,17.7868,18.5424
20160914,5:00:00,18.1083,18.5427
20160914,6:00:00,18.3107,18.6204
20160914,7:00:00,18.3098,19.0477
20160914,8:00:00,18.2431,18.6392
20160914,9:00:00,18.461,19.3289
20160914,10:00:00,18.6661,19.7733
20160914,11:00:00,19.1317,20.042
20160914,12:00:00,19.4662,20.1625
20160914,13:00:00,19.8083,20.2574
20160914,14:00:00,20.077,20.2222
20160914,15:00:00,19.7954,20.0446
20160914,16:00:00,19.7157,19.8023
20160914,17:00:00,19.556,19.2893
20160914,18:00:00,19.3531,19.6697
20160914,19:00:00,19.0644,18.4075
20160914,20:00:00,19.0222,18.516
20160914,21:00:00,18.9414,18.6122
20160914,22:00:00,18.9904,18.6492
20160914,23:00:00,18.8952,18.6411
20160915,0:00:00,18.7953,18.9347
20160915,1:00:00,18.5974,18.9638
20160915,2:00:00,18.537,19.1004
20160915,3:00:00,18.5098,19.1232
20160915,4:00:00,18.5629,19.2533
20160915,5:00:00,18.3625,19.2193
20160915,6:00:00,18.2691,18.8296
20160915,7:00:00,18.053,19.3594
20160915,8:00:00,18.1625,19.2061
20160915,9:00:00,18.4307,19.8943
20160915,10:00:00,18.7147,20.2342
20160915,11:00:00,19.0534,20.5501
20160915,12:00:00,19.3708,20.7007
20160915,13:00:00,19.7888,20.6872
20160915,14:00:00,20.19,20.6943
20160915,15:00:00,20.0187,20.4915
20160915,16:00:00,20.0442,20.1358
20160915,17:00:00,19.9288,19.5796
20160915,18:00:00,19.726,19.9494
20160915,19:00:00,19.5619,18.5031
20160915,20:00:00,19.4797,18.5682
20160915,21:00:00,19.3876,18.6252
20160915,22:00:00,19.3209,18.618
20160915,23:00:00,19.3031,18.6418
20160916,0:00:00,19.2621,19.1695
20160916,1:00:00,19.1197,19.1633
20160916,2:00:00,18.971,19.2257
20160916,3:00:00,18.6992,19.2934
20160916,4:00:00,18.6522,19.3001
20160916,5:00:00,18.5715,19.4017
20160916,6:00:00,18.3639,19.2159
20160916,7:00:00,18.4845,19.8528
20160916,8:00:00,18.731,19.7908
20160916,9:00:00,19.0897,20.4345
20160916,10:00:00,19.31,20.798
20160916,11:00:00,19.8091,21.011
20160916,12:00:00,20.4459,21.2003
20160916,13:00:00,20.5105,21.1918
20160916,14:00:00,20.8648,21.1905
20160916,15:00:00,20.8055,20.9828
20160916,16:00:00,21.1564,20.744
20160916,17:00:00,21.074,20.0651
20160916,18:00:00,20.7123,20.4141
20160916,19:00:00,20.2395,18.9966
20160916,20:00:00,19.9091,19.0212
20160916,21:00:00,19.7299,19.038
20160916,22:00:00,19.5669,18.9994
20160916,23:00:00,19.5,18.9875
