yyyymmdd,Hr:Min:Sec,F45B
20160930,3:00:00,13.7601
20160930,4:00:00,13.5268
20160930,5:00:00,13.335
20160930,6:00:00,13.0026
20160930,7:00:00,14.5358
20160930,8:00:00,17.6374
20160930,9:00:00,19.2958
20160930,10:00:00,20.1911
20160930,11:00:00,20.7053
20160930,12:00:00,21.7708
20160930,13:00:00,23.2478
20160930,14:00:00,24.3978
20160930,15:00:00,23.2711
20160930,16:00:00,21.8709
20160930,17:00:00,20.3077
20160930,18:00:00,18.3769
20160930,19:00:00,15.5009
20160930,20:00:00,14.9527
20160930,21:00:00,14.8795
20160930,22:00:00,14.7853
20160930,23:00:00,14.3189
20161001,0:00:00,13.8826
20161001,1:00:00,13.5036
20161001,2:00:00,13.2342
20161001,3:00:00,12.9607
20161001,4:00:00,12.7456
20161001,5:00:00,12.6581
20161001,6:00:00,12.6652
20161001,7:00:00,13.902
20161001,8:00:00,17.0735
20161001,9:00:00,18.3751
20161001,10:00:00,19.4642
20161001,11:00:00,19.9721
20161001,12:00:00,21.0247
20161001,13:00:00,22.6643
20161001,14:00:00,24.0282
20161001,15:00:00,22.7514
20161001,16:00:00,21.0618
20161001,17:00:00,19.3601
20161001,18:00:00,17.0363
20161001,19:00:00,14.5163
20161001,20:00:00,14.2721
20161001,21:00:00,14.0804
20161001,22:00:00,13.9317
20161001,23:00:00,13.4376
20161002,0:00:00,12.9784
20161002,1:00:00,12.5725
20161002,2:00:00,12.1195
20161002,3:00:00,11.8506
20161002,4:00:00,10.7465
20161002,5:00:00,10.0342
20161002,6:00:00,10.8799
20161002,7:00:00,12.8081
20161002,8:00:00,15.8987
20161002,9:00:00,14.3862
20161002,10:00:00,17.593
20161002,11:00:00,18.9063
20161002,12:00:00,19.8073
20161002,13:00:00,21.3776
20161002,14:00:00,22.4914
20161002,15:00:00,21.3691
20161002,16:00:00,19.8647
20161002,17:00:00,18.2353
20161002,18:00:00,16.2253
20161002,19:00:00,14.2184
20161002,20:00:00,14.2249
20161002,21:00:00,14.0803
20161002,22:00:00,13.4887
20161002,23:00:00,13.6627
20161003,0:00:00,12.7668
20161003,1:00:00,13.8297
20161003,2:00:00,13.7063
20161003,3:00:00,13.6606
20161003,4:00:00,13.3046
20161003,5:00:00,13.1031
20161003,6:00:00,12.5382
20161003,7:00:00,13.1362
20161003,8:00:00,15.4854
20161003,9:00:00,16.5615
20161003,10:00:00,17.4035
20161003,11:00:00,18.3118
20161003,12:00:00,19.6295
20161003,13:00:00,21.3233
20161003,14:00:00,22.3375
20161003,15:00:00,21.3799
20161003,16:00:00,20.0253
20161003,17:00:00,18.4754
20161003,18:00:00,16.4048
20161003,19:00:00,14.1029
20161003,20:00:00,14.0104
20161003,21:00:00,13.82
20161003,22:00:00,13.5117
20161003,23:00:00,13.1139
20161004,0:00:00,12.8904
20161004,1:00:00,12.5891
20161004,2:00:00,12.2855
20161004,3:00:00,12.1397
20161004,4:00:00,11.7821
20161004,5:00:00,11.7082
20161004,6:00:00,11.3235
20161004,7:00:00,12.37
20161004,8:00:00,15.1319
20161004,9:00:00,16.6334
20161004,10:00:00,17.6412
20161004,11:00:00,18.3456
20161004,12:00:00,19.6398
20161004,13:00:00,21.3676
20161004,14:00:00,22.6113
20161004,15:00:00,21.1262
20161004,16:00:00,19.4249
20161004,17:00:00,18.0326
20161004,18:00:00,15.9782
20161004,19:00:00,13.8798
20161004,20:00:00,13.5635
20161004,21:00:00,13.9754
20161004,22:00:00,14.3729
20161004,23:00:00,14.0355
20161005,0:00:00,12.8904
20161005,1:00:00,12.5891
20161005,2:00:00,12.2855
20161005,3:00:00,12.1397
20161005,4:00:00,12.3265
20161005,5:00:00,11.9665
20161005,6:00:00,12.1275
20161005,7:00:00,12.6883
20161005,8:00:00,15.6298
20161005,9:00:00,16.7695
20161005,10:00:00,17.771
20161005,11:00:00,18.7334
20161005,12:00:00,19.903
20161005,13:00:00,21.4874
20161005,14:00:00,22.5194
20161005,15:00:00,21.4459
20161005,16:00:00,19.5208
20161005,17:00:00,18.3215
20161005,18:00:00,16.0888
20161005,19:00:00,14.1275
20161005,20:00:00,13.7127
20161005,21:00:00,13.668
20161005,22:00:00,13.5521
20161005,23:00:00,13.4848
20161006,0:00:00,13.5218
20161006,1:00:00,13.0239
20161006,2:00:00,12.6968
20161006,3:00:00,12.3311
20161006,4:00:00,12.133
20161006,5:00:00,11.8053
20161006,6:00:00,11.4858
20161006,7:00:00,12.1676
20161006,8:00:00,15.6831
20161006,9:00:00,17.2181
20161006,10:00:00,18.0281
20161006,11:00:00,18.9152
20161006,12:00:00,19.9862
20161006,13:00:00,22.2121
20161006,14:00:00,23.508
20161006,15:00:00,22.1026
20161006,16:00:00,20.4432
20161006,17:00:00,18.5749
20161006,18:00:00,16.2001
20161006,19:00:00,13.6922
20161006,20:00:00,13.3211
20161006,21:00:00,13.0899
20161006,22:00:00,12.8507
20161006,23:00:00,12.8328
20161007,0:00:00,12.589
20161007,1:00:00,12.307
20161007,2:00:00,12.1006
20161007,3:00:00,11.8957
20161007,4:00:00,11.8846
20161007,5:00:00,11.8694
20161007,6:00:00,11.6201
20161007,7:00:00,11.5426
20161007,8:00:00,15.4026
20161007,9:00:00,17.0392
20161007,10:00:00,17.9581
20161007,11:00:00,18.5269
20161007,12:00:00,20.4895
20161007,13:00:00,21.7245
20161007,14:00:00,23.7256
20161007,15:00:00,22.2429
20161007,16:00:00,20.5983
20161007,17:00:00,18.7064
20161007,18:00:00,16.273
20161007,19:00:00,14.3133
20161007,20:00:00,13.9678
20161007,21:00:00,13.739
20161007,22:00:00,13.5156
20161007,23:00:00,13.2751
20161008,0:00:00,13.1684
20161008,1:00:00,12.9167
20161008,2:00:00,12.5216
20161008,3:00:00,12.3148
20161008,4:00:00,12.1471
20161008,5:00:00,11.8965
20161008,6:00:00,11.6149
20161008,7:00:00,11.6266
20161008,8:00:00,15.7408
20161008,9:00:00,17.257
20161008,10:00:00,18.3454
20161008,11:00:00,19.2898
20161008,12:00:00,20.3842
20161008,13:00:00,22.4101
20161008,14:00:00,23.6891
20161008,15:00:00,22.737
20161008,16:00:00,20.9671
20161008,17:00:00,18.979
20161008,18:00:00,16.4431
20161008,19:00:00,14.1625
20161008,20:00:00,13.854
20161008,21:00:00,13.6172
20161008,22:00:00,13.4449
20161008,23:00:00,13.4036
20161009,0:00:00,13.2356
20161009,1:00:00,12.9207
20161009,2:00:00,12.6265
20161009,3:00:00,12.3321
20161009,4:00:00,12.0716
20161009,5:00:00,11.7183
20161009,6:00:00,11.4766
20161009,7:00:00,11.3997
20161009,8:00:00,16.0222
20161009,9:00:00,17.7617
20161009,10:00:00,18.7779
20161009,11:00:00,19.3463
20161009,12:00:00,20.1832
20161009,13:00:00,21.8388
20161009,14:00:00,22.7686
20161009,15:00:00,21.7806
20161009,16:00:00,19.4893
20161009,17:00:00,17.9587
20161009,18:00:00,15.4423
20161009,19:00:00,14.0109
20161009,20:00:00,14.0126
20161009,21:00:00,13.7416
20161009,22:00:00,13.4612
20161009,23:00:00,13.0688
20161010,0:00:00,12.7788
20161010,1:00:00,12.5456
20161010,2:00:00,12.3517
20161010,3:00:00,12.2819
20161010,4:00:00,12.076
20161010,5:00:00,11.8614
20161010,6:00:00,11.7292
20161010,7:00:00,11.8834
20161010,8:00:00,16.5126
20161010,9:00:00,18.0947
20161010,10:00:00,18.8069
20161010,11:00:00,19.6271
20161010,12:00:00,20.1879
20161010,13:00:00,21.3429
20161010,14:00:00,22.1227
20161010,15:00:00,20.9276
20161010,16:00:00,19.5438
20161010,17:00:00,18.0493
20161010,18:00:00,16.1862
20161010,19:00:00,14.8855
20161010,20:00:00,13.9822
20161010,21:00:00,13.1525
20161010,22:00:00,12.6562
20161010,23:00:00,11.9962
20161011,0:00:00,12.7788
20161011,1:00:00,12.5456
20161011,2:00:00,12.3517
20161011,3:00:00,12.2819
20161011,4:00:00,12.076
20161011,5:00:00,11.8614
20161011,6:00:00,11.7292
20161011,7:00:00,11.8834
20161011,8:00:00,15.1266
20161011,9:00:00,12.3121
20161011,10:00:00,13.7515
20161011,11:00:00,14.4015
20161011,12:00:00,16.6881
20161011,13:00:00,19.9921
20161011,14:00:00,21.7841
20161011,15:00:00,20.5357
20161011,16:00:00,19.1161
20161011,17:00:00,17.1287
20161011,18:00:00,14.7975
20161011,19:00:00,13.6371
20161011,20:00:00,14.0917
20161011,21:00:00,13.3531
20161011,22:00:00,13.4612
20161011,23:00:00,13.0688
20161012,0:00:00,12.7788
20161012,1:00:00,12.5456
20161012,2:00:00,12.3517
20161012,3:00:00,12.2819
20161012,4:00:00,12.076
20161012,5:00:00,11.8614
20161012,6:00:00,11.7292
20161012,7:00:00,11.8834
20161012,8:00:00,16.5126
20161012,9:00:00,11.8874
20161012,10:00:00,12.8469
20161012,11:00:00,13.4799
20161012,12:00:00,15.7425
20161012,13:00:00,19.5818
20161012,14:00:00,21.4261
20161012,15:00:00,20.5068
20161012,16:00:00,18.8949
20161012,17:00:00,16.8881
20161012,18:00:00,14.3772
20161012,19:00:00,14.2125
20161012,20:00:00,14.6335
20161012,21:00:00,12.9665
20161012,22:00:00,12.1763
20161012,23:00:00,11.8079
20161013,0:00:00,11.4056
20161013,1:00:00,11.0392
20161013,2:00:00,11.7771
20161013,3:00:00,11.9604
20161013,4:00:00,11.8388
20161013,5:00:00,12.0719
20161013,6:00:00,12.0035
20161013,7:00:00,11.7619
20161013,8:00:00,15.5081
20161013,9:00:00,16.6086
20161013,10:00:00,17.767
20161013,11:00:00,18.2593
20161013,12:00:00,19.2253
20161013,13:00:00,21.3547
20161013,14:00:00,21.7498
20161013,15:00:00,21.4728
20161013,16:00:00,18.6335
20161013,17:00:00,17.4082
20161013,18:00:00,14.9175
20161013,19:00:00,14.0097
20161013,20:00:00,14.2294
20161013,21:00:00,13.7206
20161013,22:00:00,13.2004
20161013,23:00:00,12.9927
20161014,0:00:00,13.1004
20161014,1:00:00,13.0959
20161014,2:00:00,13.2271
20161014,3:00:00,13.2329
20161014,4:00:00,13.3104
20161014,5:00:00,13.4543
20161014,6:00:00,13.4382
20161014,7:00:00,13.2954
20161014,8:00:00,16.4411
20161014,9:00:00,14.6072
20161014,10:00:00,15.8104
20161014,11:00:00,18.5323
20161014,12:00:00,19.8896
20161014,13:00:00,20.1237
20161014,14:00:00,20.9192
20161014,15:00:00,20.5396
20161014,16:00:00,19.2491
20161014,17:00:00,17.4923
20161014,18:00:00,15.3732
20161014,19:00:00,14.3437
20161014,20:00:00,14.6335
20161014,21:00:00,12.9665
20161014,22:00:00,12.1763
20161014,23:00:00,11.8079
20161015,0:00:00,11.4056
20161015,1:00:00,14.5183
20161015,2:00:00,14.4663
20161015,3:00:00,14.5574
20161015,4:00:00,14.4056
20161015,5:00:00,14.3995
20161015,6:00:00,14.3312
20161015,7:00:00,13.7637
20161015,8:00:00,16.8801
20161015,9:00:00,18.159
20161015,10:00:00,19.2535
20161015,11:00:00,19.7302
20161015,12:00:00,20.503
20161015,13:00:00,21.6298
20161015,14:00:00,22.2018
20161015,15:00:00,20.5891
20161015,16:00:00,19.5077
20161015,17:00:00,18.8134
20161015,18:00:00,17.2518
20161015,19:00:00,14.3437
20161015,20:00:00,14.2294
20161015,21:00:00,13.7206
20161015,22:00:00,13.2004
20161015,23:00:00,12.9927
20161016,0:00:00,13.1004
20161016,1:00:00,14.5183
20161016,2:00:00,14.4663
20161016,3:00:00,14.5574
20161016,4:00:00,14.4056
20161016,5:00:00,14.3995
20161016,6:00:00,14.3312
20161016,7:00:00,13.7637
20161016,8:00:00,16.8178
20161016,9:00:00,16.7355
20161016,10:00:00,16.7088
20161016,11:00:00,17.8598
20161016,12:00:00,19.369
20161016,13:00:00,20.2459
20161016,14:00:00,21.9729
20161016,15:00:00,20.8785
20161016,16:00:00,19.048
20161016,17:00:00,17.3122
20161016,18:00:00,15.7695
20161016,19:00:00,14.4227
20161016,20:00:00,14.2294
20161016,21:00:00,13.7206
20161016,22:00:00,13.2004
20161016,23:00:00,12.9927
